ID	NGenes	Direction	PValue	FDR	TERM
GO:0030516	109	Down	4.251958962547392e-7	5.345227804887229e-5	regulation of axon extension
GO:0099173	194	Down	5.155304315408185e-7	6.184084727194018e-5	postsynapse organization
GO:0034643	24	Down	5.179146455500906e-7	6.184084727194018e-5	establishment of mitochondrion localization, microtubule-mediated
GO:0047497	24	Down	5.179146455500906e-7	6.184084727194018e-5	mitochondrion transport along microtubule
GO:0030705	192	Down	5.245038125470761e-7	6.184084727194018e-5	cytoskeleton-dependent intracellular transport
GO:0032252	19	Down	5.410860374295111e-7	6.184084727194018e-5	secretory granule localization
GO:0007611	278	Down	5.412449588454997e-7	6.184084727194018e-5	learning or memory
GO:0051966	71	Down	5.440980897736089e-7	6.184084727194018e-5	regulation of synaptic transmission, glutamatergic
GO:0061387	123	Down	5.84954720908162e-7	6.558607188344622e-5	regulation of extent of cell growth
GO:0060997	72	Down	6.694770103838223e-7	7.379124681079874e-5	dendritic spine morphogenesis
GO:0021819	15	Down	6.759231960492593e-7	7.379124681079874e-5	layer formation in cerebral cortex
GO:0048675	134	Down	7.096008468778015e-7	7.614886395230963e-5	axon extension
GO:0061001	55	Down	7.212739126139474e-7	7.614886395230963e-5	regulation of dendritic spine morphogenesis
GO:0099175	107	Down	7.250524589890878e-7	7.614886395230963e-5	regulation of postsynapse organization
GO:0006836	217	Down	7.900669091458391e-7	8.129493786619383e-5	neurotransmitter transport
GO:0060080	21	Down	7.936470974040858e-7	8.129493786619383e-5	inhibitory postsynaptic potential
GO:0016358	298	Down	8.14351309813627e-7	8.239844899419102e-5	dendrite development
GO:0098742	179	Down	9.510499235705708e-7	9.507061705861477e-5	cell-cell adhesion via plasma-membrane adhesion molecules
GO:0007409	459	Down	1.0439440104240544e-6	1.0311432683914737e-4	axonogenesis
GO:0098962	21	Down	1.0750764333735153e-6	1.0494010785529479e-4	regulation of postsynaptic neurotransmitter receptor activity
GO:1990138	188	Down	1.1585739762194712e-6	1.1111573211589115e-4	neuron projection extension
GO:0007157	41	Down	1.1651282022517211e-6	1.1111573211589115e-4	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules
GO:2000463	37	Down	1.2991135739349609e-6	1.2248574230611784e-4	positive regulation of excitatory postsynaptic potential
GO:0001522	18	Up	1.329326678061607e-6	1.2281738794311857e-4	pseudouridine synthesis
GO:0099072	90	Down	1.3322363402290795e-6	1.2281738794311857e-4	regulation of postsynaptic membrane neurotransmitter receptor levels
GO:0050890	309	Down	1.4445050064914011e-6	1.3170393449295776e-4	cognition
GO:0001764	189	Down	1.5041677106505657e-6	1.356530379920407e-4	neuron migration
GO:2000300	79	Down	1.585395254345483e-6	1.4089457154309144e-4	regulation of synaptic vesicle exocytosis
GO:0030490	48	Up	1.5962504188321798e-6	1.4089457154309144e-4	maturation of SSU-rRNA
GO:0051648	165	Down	1.7138333320704975e-6	1.4968079111777808e-4	vesicle localization
GO:0097106	35	Down	1.7473080393815907e-6	1.5097909577356752e-4	postsynaptic density organization
GO:0001505	228	Down	1.7650924780084429e-6	1.5097909577356752e-4	regulation of neurotransmitter levels
GO:0097107	20	Down	1.8179955992509128e-6	1.539174437447431e-4	postsynaptic density assembly
GO:0099560	34	Down	1.8503783910513323e-6	1.550766617227566e-4	synaptic membrane adhesion
GO:0007626	235	Down	1.9693079187109305e-6	1.6247063674242342e-4	locomotory behavior
GO:0000470	29	Up	1.9777671822327063e-6	1.6247063674242342e-4	maturation of LSU-rRNA
GO:0000027	25	Up	2.0523807472465105e-6	1.6533361158265467e-4	ribosomal large subunit assembly
GO:0098953	10	Down	2.092326047508586e-6	1.6533361158265467e-4	receptor diffusion trapping
GO:0098970	10	Down	2.092326047508586e-6	1.6533361158265467e-4	postsynaptic neurotransmitter receptor diffusion trapping
GO:0099628	10	Down	2.092326047508586e-6	1.6533361158265467e-4	neurotransmitter receptor diffusion trapping
GO:0006399	168	Up	2.2238302394818494e-6	1.7406716506585757e-4	tRNA metabolic process
GO:0048489	45	Down	2.3680228948871983e-6	1.8362136410167367e-4	synaptic vesicle transport
GO:1990048	7	Down	2.541144694414352e-6	1.952210882366285e-4	anterograde neuronal dense core vesicle transport
GO:0097061	98	Down	2.890276752214735e-6	2.200057450745473e-4	dendritic spine organization
GO:0060271	294	Down	3.1632319816161063e-6	2.3859396137698938e-4	cilium assembly
GO:0006261	139	Up	3.5057212043340465e-6	2.6204476425549175e-4	DNA-dependent DNA replication
GO:0008038	50	Down	3.6802395563588847e-6	2.726334607063363e-4	neuron recognition
GO:0000959	48	Up	3.7904074706034957e-6	2.783098299433381e-4	mitochondrial RNA metabolic process
GO:0021954	89	Down	3.933389339446929e-6	2.8627483639816816e-4	central nervous system neuron development
GO:0048814	90	Down	4.157612515360768e-6	2.9770037113907246e-4	regulation of dendrite morphogenesis
GO:0046928	110	Down	4.162136079562782e-6	2.9770037113907246e-4	regulation of neurotransmitter secretion
GO:0099174	41	Down	4.6037888423310805e-6	3.264755215796664e-4	regulation of presynapse organization
GO:0021549	107	Down	4.664468671695576e-6	3.2797539465303556e-4	cerebellum development
GO:0060998	82	Down	5.156389825952133e-6	3.5777913668283656e-4	regulation of dendritic spine development
GO:0098840	14	Down	5.217702246429218e-6	3.5777913668283656e-4	protein transport along microtubule
GO:0099118	14	Down	5.217702246429218e-6	3.5777913668283656e-4	microtubule-based protein transport
GO:0044782	324	Down	5.272157670612176e-6	3.5854993600876415e-4	cilium organization
GO:0008033	118	Up	6.51213993275433e-6	4.3927825221189165e-4	tRNA processing
GO:1903539	53	Down	6.7028882100465445e-6	4.4849889902222724e-4	protein localization to postsynaptic membrane
GO:0019226	76	Down	6.813960389903108e-6	4.522834348402087e-4	transmission of nerve impulse
GO:0099637	29	Down	7.367955180222133e-6	4.8168631005972545e-4	neurotransmitter receptor transport
GO:2001257	151	Down	7.373045845195268e-6	4.8168631005972545e-4	regulation of cation channel activity
GO:0007613	142	Down	7.795137846611237e-6	5.052832711979175e-4	memory
GO:0098943	7	Down	8.04608410710513e-6	5.175066654003974e-4	neurotransmitter receptor transport, postsynaptic endosome to lysosome
GO:0060996	126	Down	8.226505692172306e-6	5.250409055996433e-4	dendritic spine development
GO:0098815	56	Down	8.29146154322041e-6	5.251469956038148e-4	modulation of excitatory postsynaptic potential
GO:0051968	33	Down	8.846663999699936e-6	5.560664485265937e-4	positive regulation of synaptic transmission, glutamatergic
GO:0035640	33	Down	9.205852849344984e-6	5.742929405339499e-4	exploration behavior
GO:0048588	252	Down	9.421282664724792e-6	5.833461363374746e-4	developmental cell growth
GO:0035082	69	Down	9.70823076969229e-6	5.966606718232365e-4	axoneme assembly
GO:0008306	99	Down	1.0116290409534505e-5	6.171680994699103e-4	associative learning
GO:0009451	139	Up	1.0256515909599827e-5	6.211555657076625e-4	RNA modification
GO:0021695	68	Down	1.0705195491291247e-5	6.436304854437933e-4	cerebellar cortex development
GO:0042220	37	Down	1.1063794324568481e-5	6.604050468413288e-4	response to cocaine
GO:0060074	29	Down	1.1576118452285038e-5	6.822715755348342e-4	synapse maturation
GO:0021680	38	Down	1.1594587459372258e-5	6.822715755348342e-4	cerebellar Purkinje cell layer development
GO:0019896	17	Down	1.3244149120074701e-5	7.738500369666183e-4	axonal transport of mitochondrion
GO:0001964	33	Down	1.3701616276274041e-5	7.828176024802327e-4	startle response
GO:0021537	234	Down	1.3769240666445966e-5	7.828176024802327e-4	telencephalon development
GO:0021801	24	Down	1.3936858786431056e-5	7.828176024802327e-4	cerebral cortex radial glia-guided migration
GO:0022030	24	Down	1.3936858786431056e-5	7.828176024802327e-4	telencephalon glial cell migration
GO:0031644	155	Down	1.4089418663316934e-5	7.828176024802327e-4	regulation of nervous system process
GO:0007413	25	Down	1.4111545146093954e-5	7.828176024802327e-4	axonal fasciculation
GO:0106030	25	Down	1.4111545146093954e-5	7.828176024802327e-4	neuron projection fasciculation
GO:0007214	27	Down	1.415242140195672e-5	7.828176024802327e-4	gamma-aminobutyric acid signaling pathway
GO:1905606	37	Down	1.4439089908146129e-5	7.933849600522413e-4	regulation of presynapse assembly
GO:0022037	120	Down	1.4596336488007963e-5	7.967487094802767e-4	metencephalon development
GO:0062237	54	Down	1.633753416986335e-5	8.859641895905636e-4	protein localization to postsynapse
GO:0071625	19	Down	1.69677290460999e-5	9.140493732259855e-4	vocalization behavior
GO:0045055	228	Down	1.7087130584235073e-5	9.140493732259855e-4	regulated exocytosis
GO:1904862	16	Down	1.7289901309328878e-5	9.140493732259855e-4	inhibitory synapse assembly
GO:0045956	17	Down	1.732589298787169e-5	9.140493732259855e-4	positive regulation of calcium ion-dependent exocytosis
GO:2000969	9	Down	1.740626744241361e-5	9.140493732259855e-4	positive regulation of AMPA receptor activity
GO:0051650	147	Down	1.7592808197141217e-5	9.18034777431954e-4	establishment of vesicle localization
GO:0031111	47	Down	2.132001833387072e-5	0.0011025693435556363	negative regulation of microtubule polymerization or depolymerization
GO:0048169	35	Down	2.1394921575564354e-5	0.0011025693435556363	regulation of long-term neuronal synaptic plasticity
GO:0001578	99	Down	2.1868008510704346e-5	0.001118377787297476	microtubule bundle formation
GO:0099150	18	Down	2.1971264231588355e-5	0.001118377787297476	regulation of postsynaptic specialization assembly
GO:0060291	100	Down	2.2224594651119452e-5	0.0011243747671971836	long-term synaptic potentiation
GO:0000028	19	Up	2.256236320931271e-5	0.0011345450154404092	ribosomal small subunit assembly
GO:0045773	52	Down	2.3005795419527395e-5	0.0011498740035892699	positive regulation of axon extension
GO:0006887	342	Down	2.4053307291419234e-5	0.0011950316802209903	exocytosis
GO:0030900	365	Down	2.4212589424585174e-5	0.0011957848479510903	forebrain development
GO:0000460	35	Up	2.4772926081637858e-5	0.0012109935325369115	maturation of 5.8S rRNA
GO:0007156	98	Down	2.4812450347267083e-5	0.0012109935325369115	homophilic cell adhesion via plasma membrane adhesion molecules
GO:0000462	35	Up	2.7375713929673854e-5	0.0013282824472193215	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0047496	48	Down	2.7989355573534303e-5	0.0013501609488000821	vesicle transport along microtubule
GO:1905515	68	Down	2.8390010966543324e-5	0.0013615717976266472	non-motile cilium assembly
GO:0036465	78	Down	3.1431163485232e-5	0.0014987607094078732	synaptic vesicle recycling
GO:0062125	31	Up	3.190704566889442e-5	0.0015100241714036662	regulation of mitochondrial gene expression
GO:0007026	33	Down	3.203136726130472e-5	0.0015100241714036662	negative regulation of microtubule depolymerization
GO:0051654	27	Down	3.307513356011917e-5	0.0015504202437757557	establishment of mitochondrion localization
GO:1902414	116	Down	3.3483292440640935e-5	0.001560735266179763	protein localization to cell junction
GO:0070129	26	Up	3.7665615138263934e-5	0.0017458749095093625	regulation of mitochondrial translation
GO:0021696	46	Down	3.950091867320633e-5	0.0018207729012866274	cerebellar cortex morphogenesis
GO:0051962	329	Down	4.03529328453372e-5	0.0018318471471351818	positive regulation of nervous system development
GO:0051932	54	Down	4.0399172652270706e-5	0.0018318471471351818	synaptic transmission, GABAergic
GO:0017157	213	Down	4.0479056530246375e-5	0.0018318471471351818	regulation of exocytosis
GO:0048488	67	Down	4.084509126431344e-5	0.0018318471471351818	synaptic vesicle endocytosis
GO:0140238	67	Down	4.084509126431344e-5	0.0018318471471351818	presynaptic endocytosis
GO:0003341	132	Down	4.169771499664604e-5	0.0018600319426192054	cilium movement
GO:0060632	38	Down	4.427150514821508e-5	0.0019602174179502363	regulation of microtubule-based movement
GO:0031110	88	Down	4.441615940395859e-5	0.0019602174179502363	regulation of microtubule polymerization or depolymerization
GO:0060999	63	Down	4.4747920711022224e-05	0.0019644100430653514	positive regulation of dendritic spine development
GO:0000725	131	Up	4.500037605723682e-5	0.0019650953691941783	recombinational repair
GO:0017156	64	Down	4.641788990581488e-5	0.002010205526616464	calcium-ion regulated exocytosis
GO:0051588	126	Down	4.651795361098724e-5	0.002010205526616464	regulation of neurotransmitter transport
GO:0030902	171	Down	4.935430235798732e-5	0.0021171177219713256	hindbrain development
GO:0017158	41	Down	4.9821430042365063e-5	0.0021171177219713256	regulation of calcium ion-dependent exocytosis
GO:0061577	13	Down	4.9994609730541294e-5	0.0021171177219713256	calcium ion transmembrane transport via high voltage-gated calcium channel
GO:0021697	32	Down	5.0012664035962374e-5	0.0021171177219713256	cerebellar cortex formation
GO:0021799	36	Down	5.449697551173409e-5	0.0022840727908545215	cerebral cortex radially oriented cell migration
GO:0098828	8	Down	5.450722099423831e-5	0.0022840727908545215	modulation of inhibitory postsynaptic potential
GO:0042391	395	Down	5.611169030008796e-5	0.002339490926732813	regulation of membrane potential
GO:0050771	68	Down	5.6468310193004355e-5	0.0023425878483567856	negative regulation of axonogenesis
GO:0014046	35	Down	5.872035336861204e-5	0.002411894910392941	dopamine secretion
GO:0014059	35	Down	5.872035336861204e-5	0.002411894910392941	regulation of dopamine secretion
GO:1901890	115	Down	6.141666306573502e-5	0.002503166261291697	positive regulation of cell junction assembly
GO:0000724	129	Up	6.154584998234375e-5	0.002503166261291697	double-strand break repair via homologous recombination
GO:0016082	25	Down	6.280551650431593e-5	0.0025419383923722403	synaptic vesicle priming
GO:0099612	11	Down	6.316300326060964e-5	0.0025439972721032923	protein localization to axon
GO:1900271	52	Down	6.576746656910983e-5	0.0026360998556710347	regulation of long-term synaptic potentiation
GO:0000154	31	Up	6.620628395384657e-5	0.0026409304709858897	rRNA modification
GO:1903305	152	Down	6.674252841296553e-5	0.0026495825753223685	regulation of regulated secretory pathway
GO:0021952	30	Down	7.0074118746142e-5	0.002768595063032096	central nervous system projection neuron axonogenesis
GO:0098917	15	Down	7.053105156683318e-5	0.002773441397393435	retrograde trans-synaptic signaling
GO:0035637	124	Down	7.149981653030782e-5	0.002798273479962094	multicellular organismal signaling
GO:1902513	10	Down	7.484768882839359e-5	0.0029153178553775172	regulation of organelle transport along microtubule
GO:0035235	14	Down	7.519320489945627e-5	0.0029153178553775172	ionotropic glutamate receptor signaling pathway
GO:0006400	77	Up	8.00398103960215e-5	0.003088792124910653	tRNA modification
GO:0033604	16	Down	8.270762268970131e-5	0.0031769682660020915	negative regulation of catecholamine secretion
GO:0008344	102	Down	8.399625319210992e-5	0.003211598676197862	adult locomotory behavior
GO:0008361	192	Down	8.55088344078524e-5	0.003254434858174089	regulation of cell size
GO:0050773	130	Down	8.846044546796884e-5	0.0033513987034143266	regulation of dendrite development
GO:0099590	34	Down	9.389474980103447e-5	0.0035304426846415947	neurotransmitter receptor internalization
GO:1900449	7	Down	9.40373428113526e-5	0.0035304426846415947	regulation of glutamate receptor signaling pathway
GO:0021987	106	Down	9.551762999770719e-5	0.0035698638562656603	cerebral cortex development
GO:0021766	68	Down	9.603756716636345e-5	0.003573200425019361	hippocampus development
GO:1901796	75	Up	1.007298188071192e-4	0.003731050476083339	regulation of signal transduction by p53 class mediator
GO:0000469	27	Up	1.0472844586012777e-4	0.003861919623562134	cleavage involved in rRNA processing
GO:0021587	57	Down	1.0703963533856537e-4	0.003929680771699455	cerebellum morphogenesis
GO:0061003	28	Down	1.0812350833554108e-4	0.0039397079578924995	positive regulation of dendritic spine morphogenesis
GO:0021761	93	Down	1.0826243393991682e-4	0.0039397079578924995	limbic system development
GO:0021543	149	Down	1.1136577060635351e-4	0.0040349423524930796	pallium development
GO:1905874	19	Down	1.1262104123942038e-4	0.004050752107437444	regulation of postsynaptic density organization
GO:0006260	243	Up	1.1277856295263944e-4	0.004050752107437444	DNA replication
GO:0048791	21	Down	1.2068718049197746e-4	0.0043161273126807636	calcium ion-regulated exocytosis of neurotransmitter
GO:0097119	10	Down	1.2302317676951238e-4	0.00438078668522165	postsynaptic density protein 95 clustering
GO:0070507	151	Down	1.3119688437593347e-4	0.004651882690885128	regulation of microtubule cytoskeleton organization
GO:1904667	12	Up	1.3200873607581068e-4	0.004660750992429793	negative regulation of ubiquitin protein ligase activity
GO:0099633	30	Down	1.3539323921195185e-4	0.004720922710416415	protein localization to postsynaptic specialization membrane
GO:0099645	30	Down	1.3539323921195185e-4	0.004720922710416415	neurotransmitter receptor localization to postsynaptic specialization membrane
GO:0000963	17	Up	1.3541998373859307e-4	0.004720922710416415	mitochondrial RNA processing
GO:2001259	70	Down	1.4099368528387845e-4	0.004894663626779663	positive regulation of cation channel activity
GO:0033602	7	Down	1.507127364499728e-4	0.005210264893022602	negative regulation of dopamine secretion
GO:0031346	410	Down	1.5217270343366755e-4	0.005238908383357426	positive regulation of cell projection organization
GO:0046687	5	Up	1.6161920130523572e-4	0.005540618099832847	response to chromate
GO:0001508	122	Down	1.622719294033243e-4	0.005540618099832847	action potential
GO:0006310	266	Up	1.676289664344448e-4	0.005700071862731921	DNA recombination
GO:0019233	111	Down	1.7000352508355078e-4	0.005757221418849881	sensory perception of pain
GO:0099640	10	Down	1.7267928620808972e-4	0.005824065193774473	axo-dendritic protein transport
GO:1902683	23	Down	1.769218719547223e-4	0.005942999075337373	regulation of receptor localization to synapse
GO:1900452	16	Down	1.803723337707495e-4	0.006034472795548018	regulation of long-term synaptic depression
GO:0097104	9	Down	1.972746576718776e-4	0.0065734451192914385	postsynaptic membrane assembly
GO:1902514	12	Down	1.9971111531148458e-4	0.006628012494957551	regulation of calcium ion transmembrane transport via high voltage-gated calcium channel
GO:0021692	24	Down	2.0168487055788965e-4	0.006666850083740281	cerebellar Purkinje cell layer morphogenesis
GO:0045071	42	Up	2.0455373205316362e-4	0.006734850455734518	negative regulation of viral genome replication
GO:0007158	9	Down	2.120371493113725e-4	0.0069536451693140615	neuron cell-cell adhesion
GO:0031118	10	Up	2.2327367368630202e-4	0.007293313663682077	rRNA pseudouridine synthesis
GO:0050805	73	Down	2.2422296757871924e-4	0.007295599850982877	negative regulation of synaptic transmission
GO:0042551	53	Down	2.3124859664005274e-4	0.007494803149697335	neuron maturation
GO:0050432	58	Down	2.3444282695367344e-4	0.007539839195307077	catecholamine secretion
GO:0021575	61	Down	2.344556481124775e-4	0.007539839195307077	hindbrain morphogenesis
GO:0050775	57	Down	2.3719255596649176e-4	0.007598404003297228	positive regulation of dendrite morphogenesis
GO:0034661	34	Up	2.3925352793570278e-4	0.0076349481587789465	ncRNA catabolic process
GO:0031114	36	Down	2.418177369247253e-4	0.007687209820936574	regulation of microtubule depolymerization
GO:0003351	35	Down	2.616177915493939e-4	0.008284896246127181	epithelial cilium movement involved in extracellular fluid movement
GO:0099518	70	Down	2.6392905748543345e-4	0.008326309467515747	vesicle cytoskeletal trafficking
GO:2000807	10	Down	2.694969530955773e-4	0.00846975840846214	regulation of synaptic vesicle clustering
GO:0006281	475	Up	2.790825982850764e-4	0.008722720503951377	DNA repair
GO:1904889	17	Down	2.799460859233603e-4	0.008722720503951377	regulation of excitatory synapse assembly
GO:1903421	33	Down	2.806998161449943e-4	0.008722720503951377	regulation of synaptic vesicle recycling
GO:0021953	194	Down	2.849317228482991e-4	0.008818195657072618	central nervous system neuron differentiation
GO:0043113	67	Down	2.858978705257966e-4	0.008818195657072618	receptor clustering
GO:1901608	6	Down	2.986006008557732e-4	0.00917588587148278	regulation of vesicle transport along microtubule
GO:0007019	50	Down	3.0660969942759457e-4	0.00938723496734595	microtubule depolymerization
GO:0010807	11	Down	3.08429229979616e-4	0.009408225445370861	regulation of synaptic vesicle priming
GO:0031345	199	Down	3.118781610893145e-4	0.00945583387652943	negative regulation of cell projection organization
GO:1990049	6	Down	3.12269312060873e-4	0.00945583387652943	retrograde neuronal dense core vesicle transport
GO:1900454	9	Down	3.217125899345474e-4	0.009706361304316144	positive regulation of long-term synaptic depression
GO:0010977	156	Down	3.368853735010661e-4	0.010102107827162933	negative regulation of neuron projection development
GO:0099151	14	Down	3.372645375586516e-4	0.010102107827162933	regulation of postsynaptic density assembly
GO:0032411	114	Down	3.38748079391667e-4	0.01011004609608871	positive regulation of transporter activity
GO:0072578	18	Down	3.4076529740537277e-4	0.010133798109578415	neurotransmitter-gated ion channel clustering
GO:0008347	54	Down	3.449576928786424e-4	0.010221835635050342	glial cell migration
GO:0098957	6	Down	3.4918752476809334e-4	0.010310351932387439	anterograde axonal transport of mitochondrion
GO:0031915	14	Down	3.6306342832743526e-4	0.010682047038413939	positive regulation of synaptic plasticity
GO:0032412	230	Down	3.790784983439311e-4	0.011098728466251383	regulation of ion transmembrane transporter activity
GO:0001941	42	Down	3.7990103464088134e-4	0.011098728466251383	postsynaptic membrane organization
GO:0120031	477	Down	3.936236636977391e-4	0.011459282588421549	plasma membrane bounded cell projection assembly
GO:2000821	5	Down	3.955964644775645e-4	0.011476447083113121	regulation of grooming behavior
GO:0021795	49	Down	4.011756404160357e-4	0.011597750134257312	cerebral cortex cell migration
GO:0070131	17	Up	4.0816749546220455e-4	0.011758908714756636	positive regulation of mitochondrial translation
GO:0050433	55	Down	4.188528707291356e-4	0.012008121087843557	regulation of catecholamine secretion
GO:0034329	391	Down	4.197125606212645e-4	0.012008121087843557	cell junction assembly
GO:1901888	204	Down	4.3213341140175453e-4	0.012320999705843154	regulation of cell junction assembly
GO:0021694	19	Down	4.490056186968016e-4	0.01275821787098412	cerebellar Purkinje cell layer formation
GO:0021960	7	Down	4.760943055906821e-4	0.013428042947776771	anterior commissure morphogenesis
GO:0090329	45	Up	4.7686639011349207e-4	0.013428042947776771	regulation of DNA-dependent DNA replication
GO:0023061	476	Down	4.774343340477459e-4	0.013428042947776771	signal release
GO:0045005	46	Up	4.8109462008595367e-4	0.013485277239368777	DNA-dependent DNA replication maintenance of fidelity
GO:0032409	249	Down	4.8568661584665247e-4	0.01356815438275985	regulation of transporter activity
GO:0021681	16	Down	5.159309902128588e-4	0.014364696059718421	cerebellar granular layer development
GO:0090501	65	Up	5.213331348800101e-4	0.014466558595650313	RNA phosphodiester bond hydrolysis
