ID	NGenes	Direction	PValue	FDR	TERM
GO:0048167	214	Down	6.885469371979055e-9	1.7311739205851582e-6	regulation of synaptic plasticity
GO:0060078	110	Down	8.460382016129966e-9	2.0645820467008922e-6	regulation of postsynaptic membrane potential
GO:0048813	181	Down	8.800182808397938e-9	2.0861461931793626e-6	dendrite morphogenesis
GO:0021801	24	Down	1.1008425546777811e-8	2.46856504761123e-6	cerebral cortex radial glia-guided migration
GO:0022030	24	Down	1.1008425546777811e-8	2.46856504761123e-6	telencephalon glial cell migration
GO:0042255	60	Up	1.3064878431086917e-8	2.8510045410980637e-6	ribosome assembly
GO:0006836	217	Down	1.3401130179923404e-8	2.8510045410980637e-6	neurotransmitter transport
GO:0050807	249	Down	1.5676464689077393e-8	3.251690688131878e-6	regulation of synapse organization
GO:0035176	50	Down	1.7174954798325573e-8	3.392871427659697e-6	social behavior
GO:0051703	50	Down	1.7174954798325573e-8	3.392871427659697e-6	biological process involved in intraspecies interaction between organisms
GO:0001505	228	Down	2.1384776479296515e-8	4.126267219737749e-6	regulation of neurotransmitter levels
GO:0051965	76	Down	2.2301815027328877e-8	4.129186585280775e-6	positive regulation of synapse assembly
GO:0022613	403	Up	2.2395250854240675e-8	4.129186585280775e-6	ribonucleoprotein complex biogenesis
GO:0021766	68	Down	3.055143956414234e-8	5.51054987094976e-6	hippocampus development
GO:0021799	36	Down	3.402178036573528e-8	6.005930036053312e-6	cerebral cortex radially oriented cell migration
GO:0010807	11	Down	3.7008500660359945e-8	6.397073541229301e-6	regulation of synaptic vesicle priming
GO:0097479	58	Down	3.985262286309806e-8	6.692855818372148e-6	synaptic vesicle localization
GO:0050806	164	Down	4.033298673238609e-8	6.692855818372148e-6	positive regulation of synaptic transmission
GO:0007612	165	Down	4.581427575571886e-8	7.453353842062733e-6	learning
GO:0097107	20	Down	7.065928961794717e-8	1.1274233191540533e-5	postsynaptic density assembly
GO:0099565	95	Down	7.277973015926384e-8	1.1393460776064377e-5	chemical synaptic transmission, postsynaptic
GO:0050770	178	Down	8.637241704459679e-8	1.305921231651871e-5	regulation of axonogenesis
GO:0106027	106	Down	8.656823881023613e-8	1.305921231651871e-5	neuron projection organization
GO:1990138	188	Down	8.902354787482933e-8	1.3189792441383194e-5	neuron projection extension
GO:0030490	48	Up	1.057257799508051e-7	1.518683871806738e-5	maturation of SSU-rRNA
GO:0017156	64	Down	1.0616326933203664e-7	1.518683871806738e-5	calcium-ion regulated exocytosis
GO:0045956	17	Down	1.1568095598670917e-7	1.6267879522402135e-5	positive regulation of calcium ion-dependent exocytosis
GO:0098930	65	Down	1.2182955843635724e-7	1.68469974391076e-5	axonal transport
GO:0001522	18	Up	1.2477499815657634e-7	1.697144524106744e-5	pseudouridine synthesis
GO:0015812	20	Down	1.4097811267332676e-7	1.8866054852428903e-5	gamma-aminobutyric acid transport
GO:0017158	41	Down	1.4638906472987913e-7	1.9097318434097098e-5	regulation of calcium ion-dependent exocytosis
GO:0032252	19	Down	1.473096757601801e-7	1.9097318434097098e-5	secretory granule localization
GO:0060997	72	Down	1.6913038304369117e-7	2.1588842894053932e-5	dendritic spine morphogenesis
GO:0008306	99	Down	2.088992663335976e-7	2.6261169890452416e-5	associative learning
GO:0050432	58	Down	2.155599168377199e-7	2.6694039253769582e-5	catecholamine secretion
GO:0030516	109	Down	2.204629062057462e-7	2.6899716658662886e-5	regulation of axon extension
GO:0099519	12	Down	2.2437766822964684e-7	2.6980601642048985e-5	dense core granule cytoskeletal transport
GO:0051963	113	Down	2.3543084942474988e-7	2.7669858815872214e-5	regulation of synapse assembly
GO:0048791	21	Down	2.3677955597528348e-7	2.7669858815872214e-5	calcium ion-regulated exocytosis of neurotransmitter
GO:1904861	28	Down	2.4679183057907516e-7	2.8439330809924813e-5	excitatory synapse assembly
GO:0099084	41	Down	2.5711426413897324e-7	2.9222973281658368e-5	postsynaptic specialization organization
GO:0034643	24	Down	2.6612225554969085e-7	2.9440218057277133e-5	establishment of mitochondrion localization, microtubule-mediated
GO:0047497	24	Down	2.6612225554969085e-7	2.9440218057277133e-5	mitochondrion transport along microtubule
GO:0061001	55	Down	2.873432629186011e-7	3.121923121992273e-5	regulation of dendritic spine morphogenesis
GO:0045055	228	Down	2.8972891453947816e-7	3.121923121992273e-5	regulated exocytosis
GO:0036465	78	Down	3.077846775191963e-7	3.2727048255651455e-5	synaptic vesicle recycling
GO:0099173	194	Down	3.1161104160497347e-7	3.2727048255651455e-5	postsynapse organization
GO:0008088	84	Down	3.23597675197651e-7	3.356112388893638e-5	axo-dendritic transport
GO:0061387	123	Down	3.323775021598059e-7	3.404612512864086e-5	regulation of extent of cell growth
GO:0042220	37	Down	4.094481395481684e-7	4.142916114428236e-5	response to cocaine
GO:0099175	107	Down	4.6659611549306375e-7	4.6642746629469274e-5	regulation of postsynapse organization
GO:0050772	98	Down	4.803749879803639e-7	4.744846756277475e-5	positive regulation of axonogenesis
GO:0097091	18	Down	4.961295996781863e-7	4.842808574741072e-5	synaptic vesicle clustering
GO:0007611	278	Down	5.071914008830773e-7	4.893217503635922e-5	learning or memory
GO:0021795	49	Down	5.334194604342447e-7	5.087104900256239e-5	cerebral cortex cell migration
GO:0021543	149	Down	5.430585016504742e-7	5.120177713856801e-5	pallium development
GO:0099111	198	Down	5.817855784563676e-7	5.423679712867957e-5	microtubule-based transport
GO:0030534	168	Down	6.026900970406919e-7	5.556133039051801e-5	adult behavior
GO:0072384	82	Down	6.507760807610583e-7	5.918398623550173e-5	organelle transport along microtubule
GO:0048675	134	Down	6.562524688039242e-7	5.918398623550173e-5	axon extension
GO:0060079	86	Down	6.763246518000724e-7	6.0338340171883884e-5	excitatory postsynaptic potential
GO:0016358	298	Down	6.955836660369342e-7	6.139635826711111e-5	dendrite development
GO:0099072	90	Down	7.035207114849468e-7	6.14432772967432e-5	regulation of postsynaptic membrane neurotransmitter receptor levels
GO:2000969	9	Down	7.937506400136434e-7	6.852802215550445e-5	positive regulation of AMPA receptor activity
GO:0051932	54	Down	8.011592321422118e-7	6.852802215550445e-5	synaptic transmission, GABAergic
GO:0097061	98	Down	8.695894367282432e-7	7.362228118912483e-5	dendritic spine organization
GO:0002181	91	Up	1.1277388894728891e-6	9.451363197935919e-5	cytoplasmic translation
GO:0048488	67	Down	1.2421716502884924e-6	1.0204255626181803e-4	synaptic vesicle endocytosis
GO:0140238	67	Down	1.2421716502884924e-6	1.0204255626181803e-4	presynaptic endocytosis
GO:0000470	29	Up	1.4057897237529192e-6	1.1435134645076442e-4	maturation of LSU-rRNA
GO:0033604	16	Down	1.5407805454154855e-6	1.241151085952649e-4	negative regulation of catecholamine secretion
GO:0010970	164	Down	1.6311091956341566e-6	1.3012800957862112e-4	transport along microtubule
GO:0000959	48	Up	1.6728277656658053e-6	1.321852568736113e-4	mitochondrial RNA metabolic process
GO:0014046	35	Down	1.7805428447619425e-6	1.3806695311205453e-4	dopamine secretion
GO:0014059	35	Down	1.7805428447619425e-6	1.3806695311205453e-4	regulation of dopamine secretion
GO:1902414	116	Down	1.8659492534534424e-6	1.4296321002780468e-4	protein localization to cell junction
GO:0048814	90	Down	1.8781475103086309e-6	1.4296321002780468e-4	regulation of dendrite morphogenesis
GO:0051966	71	Down	1.9921518075039926e-6	1.5026257769873295e-4	regulation of synaptic transmission, glutamatergic
GO:0070129	26	Up	2.048397178486921e-6	1.5267391549823113e-4	regulation of mitochondrial translation
GO:0099150	18	Down	2.069298678140569e-6	1.5267391549823113e-4	regulation of postsynaptic specialization assembly
GO:0050433	55	Down	2.0793241474388475e-6	1.5267391549823113e-4	regulation of catecholamine secretion
GO:0014051	16	Down	2.20429169924322e-6	1.604298967422894e-4	gamma-aminobutyric acid secretion
GO:0051648	165	Down	2.229523448595644e-6	1.6085527002607008e-4	vesicle localization
GO:0021761	93	Down	2.5886404281824464e-6	1.851547382123255e-4	limbic system development
GO:0048169	35	Down	2.616150846098198e-6	1.855231074365534e-4	regulation of long-term neuronal synaptic plasticity
GO:0007018	331	Down	2.6541707573711025e-6	1.8662419299922064e-4	microtubule-based movement
GO:0062125	31	Up	2.7109301824435083e-6	1.8901334221625035e-4	regulation of mitochondrial gene expression
GO:0021537	234	Down	2.9900252088125847e-6	2.0673532631265012e-4	telencephalon development
GO:1903305	152	Down	3.1695580289960632e-6	2.1733737988909372e-4	regulation of regulated secretory pathway
GO:0099011	8	Down	3.334358556884456e-6	2.2376233923410748e-4	neuronal dense core vesicle exocytosis
GO:0099525	8	Down	3.334358556884456e-6	2.2376233923410748e-4	presynaptic dense core vesicle exocytosis
GO:0051937	70	Down	3.3594751995947896e-6	2.2376233923410748e-4	catecholamine transport
GO:0050890	309	Down	3.37113322939176e-6	2.2376233923410748e-4	cognition
GO:0048588	252	Down	3.5993708126230433e-6	2.3701571136772534e-4	developmental cell growth
GO:0060291	100	Down	3.7744894270940697e-6	2.465900691070826e-4	long-term synaptic potentiation
GO:0045773	52	Down	3.898350703047741e-6	2.5269231080614926e-4	positive regulation of axon extension
GO:0007409	459	Down	4.135248651318693e-6	2.6597021751931157e-4	axonogenesis
GO:0097106	35	Down	4.186035288176431e-6	2.6716565219999885e-4	postsynaptic density organization
GO:0017157	213	Down	4.701637475964874e-6	2.9778233693191267e-4	regulation of exocytosis
GO:0006399	168	Up	4.968097189115784e-6	3.065334575094613e-4	tRNA metabolic process
GO:0032253	14	Down	4.981044677415776e-6	3.065334575094613e-4	dense core granule localization
GO:1901950	14	Down	4.981044677415776e-6	3.065334575094613e-4	dense core granule transport
GO:0007157	41	Down	4.987587894874927e-6	3.065334575094613e-4	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules
GO:0046928	110	Down	5.042789717207151e-6	3.0764725208579216e-4	regulation of neurotransmitter secretion
GO:0015844	83	Down	5.09477364134433e-6	3.0854990439586796e-4	monoamine transport
GO:0022029	64	Down	5.156945361474682e-6	3.100519975663437e-4	telencephalon cell migration
GO:0008038	50	Down	5.444970327435414e-6	3.2501380436497575e-4	neuron recognition
GO:2000300	79	Down	5.5387225515019265e-6	3.2824843578436774e-4	regulation of synaptic vesicle exocytosis
GO:0098742	179	Down	5.693509566179483e-6	3.3502871539426365e-4	cell-cell adhesion via plasma-membrane adhesion molecules
GO:0000462	35	Up	5.926544688886153e-6	3.4506925915745855e-4	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0021885	67	Down	5.980113335586274e-6	3.4506925915745855e-4	forebrain cell migration
GO:0006887	342	Down	5.988908439035077e-6	3.4506925915745855e-4	exocytosis
GO:0031118	10	Up	6.115441732311579e-6	3.499297934688908e-4	rRNA pseudouridine synthesis
GO:0001578	99	Down	6.207756504947293e-6	3.507447301725739e-4	microtubule bundle formation
GO:0008089	51	Down	6.214231087786954e-6	3.507447301725739e-4	anterograde axonal transport
GO:0021697	32	Down	6.69102841138115e-6	3.751044779001987e-4	cerebellar cortex formation
GO:2000463	37	Down	7.603990838320897e-6	4.234249126546878e-4	positive regulation of excitatory postsynaptic potential
GO:0021952	30	Down	7.696414889315542e-6	4.2571436224434037e-4	central nervous system projection neuron axonogenesis
GO:0030705	192	Down	8.244832017794707e-6	4.530289486863754e-4	cytoskeleton-dependent intracellular transport
GO:0021549	107	Down	8.621842779151486e-6	4.7062782591197286e-4	cerebellum development
GO:0097104	9	Down	8.708276070898059e-6	4.722389971257595e-4	postsynaptic membrane assembly
GO:1903539	53	Down	9.144850431769959e-6	4.926936625480218e-4	protein localization to postsynaptic membrane
GO:0007613	142	Down	1.0389218840805232e-5	5.561248304655549e-4	memory
GO:0035082	69	Down	1.0520570349985047e-5	5.595459756014483e-4	axoneme assembly
GO:0050771	68	Down	1.0944995755735446e-5	5.784116546836751e-4	negative regulation of axonogenesis
GO:0035235	14	Down	1.1017872468685707e-5	5.785777713461095e-4	ionotropic glutamate receptor signaling pathway
GO:0048489	45	Down	1.1115109969633654e-5	5.800130026292479e-4	synaptic vesicle transport
GO:0031111	47	Down	1.1189158155581766e-5	5.80227782605387e-4	negative regulation of microtubule polymerization or depolymerization
GO:0019896	17	Down	1.2193903694598482e-5	6.284026021992771e-4	axonal transport of mitochondrion
GO:0021987	106	Down	1.242320345819231e-5	6.362674018063061e-4	cerebral cortex development
GO:0098953	10	Down	1.3073013188185219e-5	6.573744874083197e-4	receptor diffusion trapping
GO:0098970	10	Down	1.3073013188185219e-5	6.573744874083197e-4	postsynaptic neurotransmitter receptor diffusion trapping
GO:0099628	10	Down	1.3073013188185219e-5	6.573744874083197e-4	neurotransmitter receptor diffusion trapping
GO:0007626	235	Down	1.3312604876989288e-5	6.653896546046995e-4	locomotory behavior
GO:0099590	34	Down	1.4239490816769252e-5	7.0745542099841e-4	neurotransmitter receptor internalization
GO:0060632	38	Down	1.5292022795984754e-5	7.552256734421756e-4	regulation of microtubule-based movement
GO:0034661	34	Up	1.7906547905259812e-5	8.791161418339684e-4	ncRNA catabolic process
GO:0098828	8	Down	1.8838637349149746e-5	9.156401121851492e-4	modulation of inhibitory postsynaptic potential
GO:0051962	329	Down	1.8871213593306077e-5	9.156401121851492e-4	positive regulation of nervous system development
GO:0007214	27	Down	1.9524599553054486e-5	9.418348982075179e-4	gamma-aminobutyric acid signaling pathway
GO:0009451	139	Up	1.993503193581645e-5	9.560749131298791e-4	RNA modification
GO:0000460	35	Up	2.1066825865578298e-5	0.0010010340237708206	maturation of 5.8S rRNA
GO:0061003	28	Down	2.111377053873612e-5	0.0010010340237708206	positive regulation of dendritic spine morphogenesis
GO:0099054	51	Down	2.1539842386068457e-5	0.001015432228847784	presynapse assembly
GO:0000154	31	Up	2.1834387971258047e-5	0.0010235023559182375	rRNA modification
GO:0062237	54	Down	2.253534070145709e-5	0.0010504254033707275	protein localization to postsynapse
GO:0050773	130	Down	2.300716567761922e-5	0.0010664271152357914	regulation of dendrite development
GO:0000027	25	Up	2.3184402225752912e-5	0.0010686721403726216	ribosomal large subunit assembly
GO:0099172	57	Down	2.3558556088439806e-5	0.0010751871893902774	presynapse organization
GO:0007156	98	Down	2.3584918460772626e-5	0.0010751871893902774	homophilic cell adhesion via plasma membrane adhesion molecules
GO:1900449	7	Down	2.448176363237822e-5	0.0011027051951577954	regulation of glutamate receptor signaling pathway
GO:0098840	14	Down	2.465058542389982e-5	0.0011027051951577954	protein transport along microtubule
GO:0099118	14	Down	2.465058542389982e-5	0.0011027051951577954	microtubule-based protein transport
GO:0021696	46	Down	2.472015985288055e-5	0.0011027051951577954	cerebellar cortex morphogenesis
GO:0008033	118	Up	2.492942870610867e-5	0.0011060934223239766	tRNA processing
GO:0042391	395	Down	2.568298240301151e-5	0.001132659681372204	regulation of membrane potential
GO:0030900	365	Down	2.586508900411403e-5	0.001132659681372204	forebrain development
GO:0031644	155	Down	2.5937729234749757e-5	0.001132659681372204	regulation of nervous system process
GO:0031346	410	Down	2.625188592000279e-5	0.0011403764265877651	positive regulation of cell projection organization
GO:0021960	7	Down	2.7384509504069866e-5	0.0011793959447989734	anterior commissure morphogenesis
GO:0098962	21	Down	2.743442417092948e-5	0.0011793959447989734	regulation of postsynaptic neurotransmitter receptor activity
GO:0003341	132	Down	2.7666934858067585e-5	0.0011832606109143647	cilium movement
GO:0019226	76	Down	2.8025703055088617e-5	0.0011881945600986006	transmission of nerve impulse
GO:0070286	27	Down	2.8068715653769518e-5	0.0011881945600986006	axonemal dynein complex assembly
GO:0051650	147	Down	2.8637016745774676e-5	0.0012060981113689974	establishment of vesicle localization
GO:0008090	24	Down	2.895422589430997e-5	0.0012132990517428777	retrograde axonal transport
GO:0022037	120	Down	3.117126684174111e-5	0.001299638195909176	metencephalon development
GO:0098943	7	Down	3.155705187054294e-5	0.0013033619248346408	neurotransmitter receptor transport, postsynaptic endosome to lysosome
GO:1990048	7	Down	3.1574755561258625e-5	0.0013033619248346408	anterograde neuronal dense core vesicle transport
GO:0051654	27	Down	3.235649457125525e-5	0.0013247106691627343	establishment of mitochondrion localization
GO:0050805	73	Down	3.241126501627517e-5	0.0013247106691627343	negative regulation of synaptic transmission
GO:0099637	29	Down	3.3588596133902575e-5	0.0013605061335143444	neurotransmitter receptor transport
GO:0098815	56	Down	3.369158344243006e-5	0.0013605061335143444	modulation of excitatory postsynaptic potential
GO:0045921	83	Down	3.3778988008190304e-5	0.0013605061335143444	positive regulation of exocytosis
GO:0015872	46	Down	3.405537610303624e-5	0.001365011862448752	dopamine transport
GO:0021542	19	Down	3.521024486636494e-5	0.00140451635411649	dentate gyrus development
GO:0060996	126	Down	3.5938867136146234e-5	0.0014267214384143794	dendritic spine development
GO:0051588	126	Down	3.788614181591824e-5	0.0014968634221270173	regulation of neurotransmitter transport
GO:0023061	476	Down	3.906341212151975e-5	0.001533445970562924	signal release
GO:0043113	67	Down	3.918169769306254e-5	0.001533445970562924	receptor clustering
GO:0021695	68	Down	3.961424130613335e-5	0.0015430955874037014	cerebellar cortex development
GO:0008361	192	Down	4.021407306233084e-5	0.0015591409541970045	regulation of cell size
GO:1903421	33	Down	4.0955296110438114e-5	0.0015804934503642096	regulation of synaptic vesicle recycling
GO:1901796	75	Up	4.266972912732777e-5	0.0016390312155992524	regulation of signal transduction by p53 class mediator
GO:0051953	29	Down	4.800939181561498e-5	0.0018356402022772235	negative regulation of amine transport
GO:0021587	57	Down	4.832721538782702e-5	0.0018393160829027558	cerebellum morphogenesis
GO:0046717	31	Down	4.923991183723722e-5	0.0018654956553130467	acid secretion
GO:1902513	10	Down	5.068336164914956e-5	0.0019114538709226994	regulation of organelle transport along microtubule
GO:0050775	57	Down	5.109121752341774e-5	0.0019178559511139985	positive regulation of dendrite morphogenesis
GO:0099612	11	Down	5.1315417759106624e-5	0.0019178559511139985	protein localization to axon
GO:0031110	88	Down	5.2385835550601866e-5	0.0019490819621674604	regulation of microtubule polymerization or depolymerization
GO:0097151	7	Down	5.439795155784006e-5	0.0020061463401864735	positive regulation of inhibitory postsynaptic potential
GO:0031623	124	Down	5.440314891430113e-5	0.0020061463401864735	receptor internalization
GO:0006561	5	Up	5.683209198402304e-5	0.002086441890227607	proline biosynthetic process
GO:1904667	12	Up	6.177354125398565e-5	0.002257863752353828	negative regulation of ubiquitin protein ligase activity
GO:0000028	19	Up	6.652741306392724e-5	0.0024209559043482645	ribosomal small subunit assembly
GO:0000469	27	Up	6.70424896501029e-5	0.0024290460114711953	cleavage involved in rRNA processing
GO:1901608	6	Down	6.925949967211165e-5	0.002498461168606567	regulation of vesicle transport along microtubule
GO:0001508	122	Down	7.377431740100545e-5	0.002640749671012347	action potential
GO:0021680	38	Down	7.384041505060437e-5	0.002640749671012347	cerebellar Purkinje cell layer development
GO:0007413	25	Down	7.80999832278908e-5	0.0027316540720197418	axonal fasciculation
GO:0106030	25	Down	7.80999832278908e-5	0.0027316540720197418	neuron projection fasciculation
GO:0032011	19	Down	7.828835713570806e-5	0.0027316540720197418	ARF protein signal transduction
GO:0032012	19	Down	7.828835713570806e-5	0.0027316540720197418	regulation of ARF protein signal transduction
GO:0060998	82	Down	7.833881912311051e-5	0.0027316540720197418	regulation of dendritic spine development
GO:1901890	115	Down	7.83576797807278e-5	0.0027316540720197418	positive regulation of cell junction assembly
GO:0001764	189	Down	8.045804888697251e-5	0.0027931398812351925	neuron migration
GO:0021954	89	Down	8.225861173208022e-5	0.0028396480672354266	central nervous system neuron development
GO:0017004	34	Up	8.248224469130261e-5	0.0028396480672354266	cytochrome complex assembly
GO:0099151	14	Down	8.68468048693478e-5	0.0029775534710784245	regulation of postsynaptic density assembly
GO:1902473	25	Down	8.74544673617839e-5	0.0029860482127601687	regulation of protein localization to synapse
GO:0071205	5	Down	9.39751255405533e-5	0.0031955394123359456	protein localization to juxtaparanode region of axon
GO:0021575	61	Down	9.538199753748062e-5	0.003230140545177456	hindbrain morphogenesis
GO:0060999	63	Down	1.0009487936693571e-4	0.003375964284989697	positive regulation of dendritic spine development
GO:0021533	30	Down	1.0157822536111415e-4	0.003412123626806333	cell differentiation in hindbrain
GO:1904862	16	Down	1.0232939410399193e-4	0.0034234958987129876	inhibitory synapse assembly
GO:0140029	83	Down	1.028058373087875e-4	0.003425622619080361	exocytic process
GO:0071625	19	Down	1.0516060058055195e-4	0.0034868710348082655	vocalization behavior
GO:0007026	33	Down	1.0550019145661321e-4	0.0034868710348082655	negative regulation of microtubule depolymerization
GO:0021694	19	Down	1.0590472469226019e-4	0.0034868710348082655	cerebellar Purkinje cell layer formation
GO:0070131	17	Up	1.1043281528355756e-4	0.0036215852506232293	positive regulation of mitochondrial translation
GO:0021692	24	Down	1.148051111415905e-4	0.003750149634416442	cerebellar Purkinje cell layer morphogenesis
GO:0051952	91	Down	1.155007858677483e-4	0.0037580785111557165	regulation of amine transport
GO:0090501	65	Up	1.1950242700574348e-4	0.003873092331510366	RNA phosphodiester bond hydrolysis
GO:0035725	121	Down	1.2082944551529428e-4	0.003900863460857575	sodium ion transmembrane transport
GO:0044782	324	Down	1.215866016378766e-4	0.003908606903190824	cilium organization
GO:0010469	124	Down	1.2201147257158291e-4	0.003908606903190824	regulation of signaling receptor activity
GO:0006261	139	Up	1.22971461873872e-4	0.003924208535259677	DNA-dependent DNA replication
GO:0060271	294	Down	1.271690172846926e-4	0.004042610484333696	cilium assembly
GO:0060560	259	Down	1.28802895537797e-4	0.004078922230065274	developmental growth involved in morphogenesis
GO:0090305	118	Up	1.362919964503399e-4	0.0042996756446709895	nucleic acid phosphodiester bond hydrolysis
GO:0097105	8	Down	1.4051313051416964e-4	0.004416050923772975	presynaptic membrane assembly
GO:0007632	66	Down	1.4156043010224393e-4	0.004431771555464293	visual behavior
GO:0031115	16	Down	1.4208162393075833e-4	0.004431771555464293	negative regulation of microtubule polymerization
GO:1905874	19	Down	1.4669430003333916e-4	0.004558511638114663	regulation of postsynaptic density organization
GO:0099174	41	Down	1.5595160453068027e-4	0.004828098741757665	regulation of presynapse organization
GO:1902474	5	Down	1.589137790290322e-4	0.0049015153330999265	positive regulation of protein localization to synapse
GO:0060134	16	Down	1.6135316131607992e-4	0.004958322886813019	prepulse inhibition
GO:0090129	10	Down	1.8080420582925746e-4	0.00552167370140074	positive regulation of synapse maturation
GO:1990504	11	Down	1.8101666226117888e-4	0.00552167370140074	dense core granule exocytosis
GO:0050885	62	Down	1.888657340921949e-4	0.005702337944118119	neuromuscular process controlling balance
GO:0000963	17	Up	1.8894479148749894e-4	0.005702337944118119	mitochondrial RNA processing
GO:0043038	44	Up	1.8900119737645928e-4	0.005702337944118119	amino acid activation
GO:1904889	17	Down	1.9086729800776303e-4	0.005737775259313079	regulation of excitatory synapse assembly
GO:0008542	63	Down	1.9446350038029246e-4	0.00582477856554255	visual learning
GO:0047496	48	Down	1.9820592394942537e-4	0.005915519967656052	vesicle transport along microtubule
GO:0030902	171	Down	1.9914798880034246e-4	0.00592233284256789	hindbrain development
GO:0010587	11	Up	2.0470298047619868e-4	0.006065787960753645	miRNA catabolic process
GO:0032793	16	Down	2.1020418349363285e-4	0.006206633845005949	positive regulation of CREB transcription factor activity
GO:0015837	94	Down	2.3080991132366522e-4	0.006790885937065427	amine transport
GO:0010977	156	Down	2.3332396358381952e-4	0.006840596911148235	negative regulation of neuron projection development
GO:0033615	6	Up	2.3851330738673397e-4	0.006943666355746427	mitochondrial proton-transporting ATP synthase complex assembly
GO:0043461	6	Up	2.3851330738673397e-4	0.006943666355746427	proton-transporting ATP synthase complex assembly
GO:0019233	111	Down	2.4584883912917886e-4	0.007107810833546904	sensory perception of pain
GO:0060478	6	Down	2.458649764044789e-4	0.007107810833546904	acrosomal vesicle exocytosis
GO:0095500	23	Down	2.485752435790482e-4	0.007161211097136678	acetylcholine receptor signaling pathway
GO:0043039	43	Up	2.6108721607202335e-4	0.007495642324393002	tRNA aminoacylation
GO:0031338	25	Down	2.691986545728267e-4	0.007701866334450839	regulation of vesicle fusion
GO:0021895	26	Down	2.8983051118587226e-4	0.008263655502780696	cerebral cortex neuron differentiation
GO:0006814	188	Down	2.9112456639476185e-4	0.00827212509375801	sodium ion transport
GO:0021702	17	Down	3.0094133364941803e-4	0.00852187797027038	cerebellar Purkinje cell differentiation
GO:0035637	124	Down	3.021526497061405e-4	0.008527076648339618	multicellular organismal signaling
GO:0000447	8	Up	3.051426682137246e-4	0.008556339399314205	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0008344	102	Down	3.0525207450849757e-4	0.008556339399314205	adult locomotory behavior
GO:0014052	10	Down	3.098022027166586e-4	0.008646881289910847	regulation of gamma-aminobutyric acid secretion
GO:1990709	7	Down	3.105665450636896e-4	0.008646881289910847	presynaptic active zone organization
