ID	NGenes	Direction	PValue	FDR	TERM
GO:1904861	28	Down	1.3433404013082565e-6	1.3268684892445956e-4	excitatory synapse assembly
GO:0017156	64	Down	1.5544880279492471e-6	1.51736319622293e-4	calcium-ion regulated exocytosis
GO:0035082	69	Down	1.6073533885176334e-6	1.5507222168059076e-4	axoneme assembly
GO:0045055	228	Down	1.7943362643899422e-6	1.711219308694638e-4	regulated exocytosis
GO:0030516	109	Down	1.9061290126298554e-6	1.7971764111124897e-4	regulation of axon extension
GO:0099637	29	Down	2.071006816211224e-6	1.9306902869780366e-4	neurotransmitter receptor transport
GO:1903539	53	Down	2.345022368483048e-6	2.1552655408699561e-4	protein localization to postsynaptic membrane
GO:1904862	16	Down	2.363856384466265e-6	2.1552655408699561e-4	inhibitory synapse assembly
GO:0048814	90	Down	2.4958161010862688e-6	2.2508463250774753e-4	regulation of dendrite morphogenesis
GO:0001578	99	Down	2.564411517800293e-6	2.2711779824135506e-4	microtubule bundle formation
GO:0017158	41	Down	2.573107512918811e-6	2.2711779824135506e-4	regulation of calcium ion-dependent exocytosis
GO:0021680	38	Down	2.7164417123402977e-6	2.3724544091881526e-4	cerebellar Purkinje cell layer development
GO:0098943	7	Down	2.8637524416055965e-6	2.475057709166837e-4	neurotransmitter receptor transport, postsynaptic endosome to lysosome
GO:0060997	72	Down	3.6999028641628274e-6	3.070316607329661e-4	dendritic spine morphogenesis
GO:0097091	18	Down	3.7134290446191178e-6	3.070316607329661e-4	synaptic vesicle clustering
GO:0007026	33	Down	3.7183396160012707e-6	3.070316607329661e-4	negative regulation of microtubule depolymerization
GO:0032253	14	Down	3.7375193122851125e-6	3.070316607329661e-4	dense core granule localization
GO:1901950	14	Down	3.7375193122851125e-6	3.070316607329661e-4	dense core granule transport
GO:0061387	123	Down	3.8083696526345855e-6	3.097847353716584e-4	regulation of extent of cell growth
GO:0016358	298	Down	3.963762247336439e-6	3.192945181179654e-4	dendrite development
GO:0008090	24	Down	4.00876758233948e-6	3.198148522179872e-4	retrograde axonal transport
GO:0061001	55	Down	4.094600424643952e-6	3.235514259359131e-4	regulation of dendritic spine morphogenesis
GO:0097107	20	Down	5.73162415913086e-6	4.486347702670636e-4	postsynaptic density assembly
GO:0021795	49	Down	5.87535839345935e-6	4.5558737000497406e-4	cerebral cortex cell migration
GO:0048675	134	Down	5.950904773339188e-6	4.5717274911477075e-4	axon extension
GO:0021766	68	Down	6.58947310913671e-6	5.015858567569475e-4	hippocampus development
GO:0097106	35	Down	6.750143314707872e-6	5.091449007466474e-4	postsynaptic density organization
GO:0062237	54	Down	7.340707686852876e-6	5.487013664668317e-4	protein localization to postsynapse
GO:0051648	165	Down	7.434968000738721e-6	5.50785084840439e-4	vesicle localization
GO:0007613	142	Down	7.587034705068645e-6	5.570763446721641e-4	memory
GO:0021543	149	Down	8.039387430447914e-6	5.85112258863389e-4	pallium development
GO:0030534	168	Down	8.703795292080083e-6	6.262859168949196e-4	adult behavior
GO:0021987	106	Down	8.75607645652774e-6	6.262859168949196e-4	cerebral cortex development
GO:0048791	21	Down	9.045544136347487e-6	6.414605102502144e-4	calcium ion-regulated exocytosis of neurotransmitter
GO:0007611	278	Down	9.178109826382081e-6	6.453455697414587e-4	learning or memory
GO:0048588	252	Down	9.599543178822834e-6	6.693059643251518e-4	developmental cell growth
GO:0045161	11	Down	9.793086633521909e-6	6.771103316527607e-4	neuronal ion channel clustering
GO:0031110	88	Down	1.098992907513845e-5	7.535821614580474e-4	regulation of microtubule polymerization or depolymerization
GO:0030490	48	Up	1.1290319693894537e-5	7.628287527950531e-4	maturation of SSU-rRNA
GO:0006887	342	Down	1.1308658140748648e-5	7.628287527950531e-4	exocytosis
GO:0007157	41	Down	1.2030250555822641e-5	7.941406504802374e-4	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules
GO:0097061	98	Down	1.2058268619989573e-5	7.941406504802374e-4	dendritic spine organization
GO:0099173	194	Down	1.2059988183742306e-5	7.941406504802374e-4	postsynapse organization
GO:0045921	83	Down	1.3199670274057306e-5	8.560287480534882e-4	positive regulation of exocytosis
GO:0099590	34	Down	1.320618051715638e-5	8.560287480534882e-4	neurotransmitter receptor internalization
GO:0036465	78	Down	1.3945788276997799e-5	8.911560217386677e-4	synaptic vesicle recycling
GO:1903305	152	Down	1.3962912236474242e-5	8.911560217386677e-4	regulation of regulated secretory pathway
GO:0006261	139	Up	1.5738894266179998e-5	9.968366849350796e-4	DNA-dependent DNA replication
GO:2001257	151	Down	1.625392983376398e-5	0.0010216579987177253	regulation of cation channel activity
GO:0021697	32	Down	1.6602295646687326e-5	0.0010357086239140205	cerebellar cortex formation
GO:0015812	20	Down	1.7320005101213126e-5	0.0010724185248116814	gamma-aminobutyric acid transport
GO:0019896	17	Down	1.746760290545673e-5	0.0010735459356042555	axonal transport of mitochondrion
GO:0045773	52	Down	1.9627130358405738e-5	0.0011973992689977384	positive regulation of axon extension
GO:0048169	35	Down	2.186549976488186e-5	0.0013242193543739037	regulation of long-term neuronal synaptic plasticity
GO:0060037	29	Up	2.2588884184189252e-5	0.0013513732700970724	pharyngeal system development
GO:0048488	67	Down	2.280248979312886e-5	0.0013513732700970724	synaptic vesicle endocytosis
GO:0140238	67	Down	2.280248979312886e-5	0.0013513732700970724	presynaptic endocytosis
GO:0003341	132	Down	2.300572024070885e-5	0.0013537479491997257	cilium movement
GO:0007019	50	Down	2.4226993368485625e-5	0.0014091191243123023	microtubule depolymerization
GO:1990048	7	Down	2.4286372758425846e-5	0.0014091191243123023	anterograde neuronal dense core vesicle transport
GO:0051654	27	Down	2.4666470486926834e-5	0.001421234066875222	establishment of mitochondrion localization
GO:0060271	294	Down	2.6188577865617076e-5	0.0014959163442437849	cilium assembly
GO:0021537	234	Down	2.6323223606073594e-5	0.0014959163442437849	telencephalon development
GO:1900449	7	Down	2.6960448029434e-5	0.0015217063761919312	regulation of glutamate receptor signaling pathway
GO:0050890	309	Down	2.7185274640732907e-5	0.0015240285384740605	cognition
GO:0017157	213	Down	2.7477665502147098e-5	0.0015300818165860032	regulation of exocytosis
GO:0021549	107	Down	2.936886360063474e-5	0.0016244897419631097	cerebellum development
GO:0070507	151	Down	3.0667631906731114e-5	0.0016845419487293472	regulation of microtubule cytoskeleton organization
GO:0099612	11	Down	3.086059734926609e-5	0.0016845419487293472	protein localization to axon
GO:0046928	110	Down	3.1837279864678314e-5	0.0017160545431608347	regulation of neurotransmitter secretion
GO:0044782	324	Down	3.1851560762536887e-05	0.0017160545431608347	cilium organization
GO:0060080	21	Down	3.284908602633948e-5	0.001739212516714682	inhibitory postsynaptic potential
GO:0031114	36	Down	3.2857124180644053e-5	0.001739212516714682	regulation of microtubule depolymerization
GO:0047496	48	Down	3.291025251587382e-5	0.001739212516714682	vesicle transport along microtubule
GO:0051968	33	Down	3.640368922584708e-5	0.0019116544905497038	positive regulation of synaptic transmission, glutamatergic
GO:0007409	459	Down	3.682299900660422e-5	0.0019215120928163221	axonogenesis
GO:0060291	100	Down	3.728194647688237e-5	0.001923262104575634	long-term synaptic potentiation
GO:0031644	155	Down	3.732013966935966e-5	0.001923262104575634	regulation of nervous system process
GO:0022029	64	Down	3.7990444992195063e-5	0.0019457205067916201	telencephalon cell migration
GO:0099640	10	Down	3.943659351273673e-5	0.0020073951924857465	axo-dendritic protein transport
GO:0051963	113	Down	3.990607035235604e-5	0.0020189064982530374	regulation of synapse assembly
GO:0021695	68	Down	4.0317753719680914e-5	0.002027372137043591	cerebellar cortex development
GO:0042220	37	Down	4.072897868299482e-5	0.002035712868269928	response to cocaine
GO:0001956	17	Down	4.1647572290460155e-5	0.0020691611215206463	positive regulation of neurotransmitter secretion
GO:0021694	19	Down	4.277602835284273e-5	0.0021125455112949083	cerebellar Purkinje cell layer formation
GO:0021692	24	Down	4.303003391693859e-5	0.0021125455112949083	cerebellar Purkinje cell layer morphogenesis
GO:0043113	67	Down	4.5915333713515585e-5	0.0022409383754178752	receptor clustering
GO:0001764	189	Down	4.820061752919757e-5	0.002338716512513171	neuron migration
GO:0021885	67	Down	4.8670599662106985e-5	0.002347790496491289	forebrain cell migration
GO:0051965	76	Down	5.696111924520741e-5	0.0027318289385981844	positive regulation of synapse assembly
GO:0051650	147	Down	5.888322705333073e-5	0.0028077823842614087	establishment of vesicle localization
GO:0000470	29	Up	6.353650881720039e-5	0.003012356649464638	maturation of LSU-rRNA
GO:0032011	19	Down	6.433712117649663e-5	0.0030158479909683194	ARF protein signal transduction
GO:0032012	19	Down	6.433712117649663e-5	0.0030158479909683194	regulation of ARF protein signal transduction
GO:0007214	27	Down	6.495525724591408e-5	0.0030277178054457818	gamma-aminobutyric acid signaling pathway
GO:0099011	8	Down	6.615931313052426e-5	0.0030338199725337784	neuronal dense core vesicle exocytosis
GO:0099525	8	Down	6.615931313052426e-5	0.0030338199725337784	presynaptic dense core vesicle exocytosis
GO:0060996	126	Down	6.61853121731619e-5	0.0030338199725337784	dendritic spine development
GO:0060677	9	Up	6.654878088479543e-5	0.0030338199725337784	ureteric bud elongation
GO:0099175	107	Down	6.72062190587846e-5	0.003047049177763584	regulation of postsynapse organization
GO:1903307	46	Down	7.210566624543362e-5	0.003216577474868619	positive regulation of regulated secretory pathway
GO:0099633	30	Down	7.210840187122611e-5	0.003216577474868619	protein localization to postsynaptic specialization membrane
GO:0099645	30	Down	7.210840187122611e-5	0.003216577474868619	neurotransmitter receptor localization to postsynaptic specialization membrane
GO:0050771	68	Down	7.495099711036855e-5	0.003296737236603782	negative regulation of axonogenesis
GO:0048489	45	Down	7.542461355786797e-5	0.003296737236603782	synaptic vesicle transport
GO:0072191	5	Up	7.554830494853848e-5	0.003296737236603782	ureter smooth muscle development
GO:0072193	5	Up	7.554830494853848e-5	0.003296737236603782	ureter smooth muscle cell differentiation
GO:0021626	8	Down	7.589210704969536e-5	0.003296737236603782	central nervous system maturation
GO:0051966	71	Down	7.961081411279929e-5	0.0034402652327807067	regulation of synaptic transmission, glutamatergic
GO:0007156	98	Down	8.377779148251804e-5	0.00360157687010597	homophilic cell adhesion via plasma membrane adhesion molecules
GO:0021578	7	Down	8.462781024562743e-5	0.003619365678391602	hindbrain maturation
GO:2000300	79	Down	9.054613225486057e-5	0.003852621842659375	regulation of synaptic vesicle exocytosis
GO:0007626	235	Down	9.145727688426052e-5	0.0038715358485138245	locomotory behavior
GO:0060999	63	Down	9.334738892946085e-5	0.003917053495581574	positive regulation of dendritic spine development
GO:0002181	91	Up	9.347674968363887e-5	0.003917053495581574	cytoplasmic translation
GO:0006399	168	Up	9.825799177791014e-5	0.004075702541130724	tRNA metabolic process
GO:0098828	8	Down	9.870853816809706e-5	0.004075702541130724	modulation of inhibitory postsynaptic potential
GO:0021702	17	Down	9.879543456455596e-5	0.004075702541130724	cerebellar Purkinje cell differentiation
GO:0044458	45	Down	9.922766220421916e-5	0.004075702541130724	motile cilium assembly
GO:0061003	28	Down	1.0157017672953077e-4	0.0041513682577582105	positive regulation of dendritic spine morphogenesis
GO:0060441	34	Up	1.0320898387000378e-4	0.004190765115819388	epithelial tube branching involved in lung morphogenesis
GO:0099518	70	Down	1.039101724140074e-4	0.004190765115819388	vesicle cytoskeletal trafficking
GO:0072074	14	Up	1.0404936891150945e-4	0.004190765115819388	kidney mesenchyme development
GO:1902683	23	Down	1.0572151586460146e-4	0.004237543077915933	regulation of receptor localization to synapse
GO:0099172	57	Down	1.0796216566662253e-4	0.004306548502576765	presynapse organization
GO:0051932	54	Down	1.1083791005789238e-4	0.0044001059318197755	synaptic transmission, GABAergic
GO:0098742	179	Down	1.1297587940012306e-4	0.004463623197061053	cell-cell adhesion via plasma-membrane adhesion molecules
GO:0061577	13	Down	1.200077464467677e-4	0.004718977593691145	calcium ion transmembrane transport via high voltage-gated calcium channel
GO:0030900	365	Down	1.2109688319098376e-4	0.004739343584130151	forebrain development
GO:0099054	51	Down	1.2201753960046443e-4	0.004752955521432176	presynapse assembly
GO:0008033	118	Up	1.2776000289584777e-4	0.004953386654331069	tRNA processing
GO:0010469	124	Down	1.3164296855539844e-4	0.005080194000484376	regulation of signaling receptor activity
GO:0019226	76	Down	1.3237110887510844e-4	0.005084643936744328	transmission of nerve impulse
GO:0060681	5	Up	1.3786069800766093e-4	0.005271106964836695	branch elongation involved in ureteric bud branching
GO:0070286	27	Down	1.3874108214162969e-4	0.005280434672151842	axonemal dynein complex assembly
GO:0060632	38	Down	1.4001573647358408e-4	0.005304614454435284	regulation of microtubule-based movement
GO:0042391	395	Down	1.5005933145908297e-4	0.00565465517813803	regulation of membrane potential
GO:0022037	120	Down	1.5061815046022716e-4	0.00565465517813803	metencephalon development
GO:0038007	7	Down	1.5266483339943445e-4	0.005705676228446431	netrin-activated signaling pathway
GO:0021761	93	Down	1.5437695171822882e-4	0.005743791786574639	limbic system development
GO:0060998	82	Down	1.6137396957895556e-4	0.0059773206499847955	regulation of dendritic spine development
GO:0099641	8	Down	1.6453414769285345e-4	0.006040441696493828	anterograde axonal protein transport
GO:1905383	8	Down	1.6453414769285345e-4	0.006040441696493828	protein localization to presynapse
GO:0050885	62	Down	1.6590323068454567e-4	0.006063872709205618	neuromuscular process controlling balance
GO:0050775	57	Down	1.7116699232861427e-4	0.006228826909432072	positive regulation of dendrite morphogenesis
GO:0021954	89	Down	1.7574521963997108e-4	0.006367502564859564	central nervous system neuron development
GO:0009451	139	Up	1.7707765922129855e-4	0.0063878840806918	RNA modification
GO:1902473	25	Down	1.78403953155147e-4	0.00640786839536041	regulation of protein localization to synapse
GO:0098917	15	Down	1.80612428201875e-4	0.006459229813754125	retrograde trans-synaptic signaling
GO:0021520	10	Up	1.9709443639468304e-4	0.00701842291316174	spinal cord motor neuron cell fate specification
GO:0000725	131	Up	2.0523059118622775e-4	0.007276915449026203	recombinational repair
GO:0097722	85	Down	2.1365853318223407e-4	0.007533042334156277	sperm motility
GO:0061217	5	Up	2.1474112635130397e-4	0.007533042334156277	regulation of mesonephros development
GO:1902513	10	Down	2.1517789962577287e-4	0.007533042334156277	regulation of organelle transport along microtubule
GO:0008542	63	Down	2.2505201328616194e-4	0.00784561577409784	visual learning
GO:0060442	13	Up	2.3918049342486477e-4	0.008291113400970784	branching involved in prostate gland morphogenesis
GO:0021696	46	Down	2.3982972354260433e-4	0.008291113400970784	cerebellar cortex morphogenesis
GO:0031338	25	Down	2.469793417327273e-4	0.008456076197223715	regulation of vesicle fusion
GO:0000462	35	Up	2.4763900162708054e-4	0.008456076197223715	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0000959	48	Up	2.4814390281761064e-4	0.008456076197223715	mitochondrial RNA metabolic process
GO:0097104	9	Down	2.486781477790269e-4	0.008456076197223715	postsynaptic membrane assembly
GO:0000724	129	Up	2.4976245401817754e-4	0.008458281963219669	double-strand break repair via homologous recombination
GO:0007632	66	Down	2.518639924783163e-4	0.008494778640620286	visual behavior
GO:0006260	243	Up	2.5765209560251167e-4	0.008654815535279513	DNA replication
GO:0050773	130	Down	2.6225956280704715e-4	0.008774062873427703	regulation of dendrite development
GO:0071205	5	Down	2.6673527328600503e-4	0.008887962098208768	protein localization to juxtaparanode region of axon
GO:0010519	7	Down	2.786433439189448e-4	0.009200802516389392	negative regulation of phospholipase activity
GO:0000028	19	Up	2.792303025514335e-4	0.009200802516389392	ribosomal small subunit assembly
GO:0060192	13	Down	2.794506730300261e-4	0.009200802516389392	negative regulation of lipase activity
GO:0021587	57	Down	2.862240948270938e-4	0.009386566461582597	cerebellum morphogenesis
GO:0032886	232	Down	2.904232608417637e-4	0.009479204497976394	regulation of microtubule-based process
GO:0071321	6	Down	2.9250132972617906e-4	0.009479204497976394	cellular response to cGMP
GO:0021853	6	Down	2.9254648186513446e-4	0.009479204497976394	cerebral cortex GABAergic interneuron migration
GO:1901796	75	Up	2.936188448812743e-4	0.009479204497976394	regulation of signal transduction by p53 class mediator
GO:0008344	102	Down	2.9783566156734066e-4	0.00957807164350475	adult locomotory behavior
GO:0008361	192	Down	3.01116483017757e-4	0.009646190963700115	regulation of cell size
GO:0032412	230	Down	3.050444620652757e-4	0.009734438083675356	regulation of ion transmembrane transporter activity
GO:0070129	26	Up	3.1072116138751633e-4	0.009865872214379416	regulation of mitochondrial translation
GO:1904936	8	Down	3.1154134267414815e-4	0.009865872214379416	interneuron migration
GO:0071625	19	Down	3.1455763655220464e-4	0.009923516009405482	vocalization behavior
GO:0140029	83	Down	3.2152823335611613e-4	0.010104896580616233	exocytic process
GO:0060294	92	Down	3.227428701775704e-4	0.010104896580616233	cilium movement involved in cell motility
GO:0030317	83	Down	3.266209503842691e-4	0.010187872275707823	flagellated sperm motility
GO:0035235	14	Down	3.399076281864087e-4	0.010509888463079101	ionotropic glutamate receptor signaling pathway
GO:0001539	100	Down	3.415474299832033e-4	0.010509888463079101	cilium or flagellum-dependent cell motility
GO:0060285	100	Down	3.415474299832033e-4	0.010509888463079101	cilium-dependent cell motility
GO:0090129	10	Down	3.420115565904974e-4	0.010509888463079101	positive regulation of synapse maturation
GO:0031118	10	Up	3.4420586787307575e-4	0.010538288139272729	rRNA pseudouridine synthesis
GO:0021522	34	Up	3.5123523108526234e-4	0.01071396585409714	spinal cord motor neuron differentiation
GO:0051588	126	Down	3.538414071604847e-4	0.010753927308463522	regulation of neurotransmitter transport
GO:0034661	34	Up	3.596230352470272e-4	0.010889753005272207	ncRNA catabolic process
GO:1901880	73	Down	3.6222084955840037e-4	0.010928532322858356	negative regulation of protein depolymerization
GO:1990791	6	Down	3.705524046533907e-4	0.011139396019598489	dorsal root ganglion development
GO:0007194	10	Down	3.896486131516629e-4	0.011659626207054291	negative regulation of adenylate cyclase activity
GO:0014051	16	Down	3.9066844468616283e-4	0.011659626207054291	gamma-aminobutyric acid secretion
GO:0050805	73	Down	3.928195346842239e-4	0.011681805302060953	negative regulation of synaptic transmission
GO:0060602	20	Up	4.004789694619015e-4	0.011867050034376417	branch elongation of an epithelium
GO:0097119	10	Down	4.113691250522435e-4	0.012146368792023004	postsynaptic density protein 95 clustering
GO:0000460	35	Up	4.1799298311358854e-4	0.012298183620189519	maturation of 5.8S rRNA
GO:0021533	30	Down	4.425865724883267e-4	0.012975762515673662	cell differentiation in hindbrain
GO:0032411	114	Down	4.4607913195033726e-4	0.013032107597858974	positive regulation of transporter activity
GO:0099174	41	Down	4.538514642604834e-4	0.013212651224453443	regulation of presynapse organization
GO:0021960	7	Down	4.611673135228707e-4	0.013338082309307542	anterior commissure morphogenesis
GO:1902017	61	Down	4.613751503882445e-4	0.013338082309307542	regulation of cilium assembly
GO:0061138	210	Up	4.8330570467127875e-4	0.013923567471033333	morphogenesis of a branching epithelium
GO:0048754	176	Up	4.8543229307636217e-4	0.01393644199188435	branching morphogenesis of an epithelial tube
GO:0032409	249	Down	4.880628031060974e-4	0.01396364509438376	regulation of transporter activity
GO:0031346	410	Down	4.98068406958894e-4	0.014185527468210547	positive regulation of cell projection organization
GO:0021575	61	Down	4.997760945296022e-4	0.014185527468210547	hindbrain morphogenesis
GO:0090501	65	Up	5.009472759052296e-4	0.014185527468210547	RNA phosphodiester bond hydrolysis
GO:0042670	9	Down	5.032769788087183e-4	0.014203024126448761	retinal cone cell differentiation
GO:0090500	6	Up	5.097251467129705e-4	0.014302130669665333	endocardial cushion to mesenchymal transition
GO:1901385	32	Down	5.102363117055488e-4	0.014302130669665333	regulation of voltage-gated calcium channel activity
GO:0031109	118	Down	5.177129470118058e-4	0.014419073285965771	microtubule polymerization or depolymerization
GO:0044648	7	Down	5.178840350991684e-4	0.014419073285965771	histone H3-K4 dimethylation
GO:1990535	9	Down	5.287376286114084e-4	0.014667677413115641	neuron projection maintenance
GO:0090190	22	Up	5.303487072357108e-4	0.014667677413115641	positive regulation of branching involved in ureteric bud morphogenesis
