ID	NGenes	Direction	PValue	FDR	TERM
GO:0050804	468	Down	9.713384630717239e-10	2.463481890422667e-7	modulation of chemical synaptic transmission
GO:0000470	29	Up	9.798108037115586e-10	2.463481890422667e-7	maturation of LSU-rRNA
GO:0007269	170	Down	1.7857142763228185e-9	4.2331632430429787e-7	neurotransmitter secretion
GO:0099643	170	Down	1.7857142763228185e-9	4.2331632430429787e-7	signal release from synapse
GO:0098930	65	Down	3.984913261457041e-9	9.184118147308075e-7	axonal transport
GO:0099601	61	Down	5.9983268354567e-9	1.3450842636157904e-6	regulation of neurotransmitter receptor activity
GO:2000311	25	Down	6.5992057077613905e-9	1.44088446729727e-6	regulation of AMPA receptor activity
GO:0006399	168	Up	8.633076148267506e-9	1.8366316103121922e-6	tRNA metabolic process
GO:0006836	217	Down	9.218458325393244e-9	1.90915774965468e-6	neurotransmitter transport
GO:0000027	25	Up	9.434189193183305e-9	1.90915774965468e-6	ribosomal large subunit assembly
GO:0000959	48	Up	1.1573830353184298e-8	2.2863826295326218e-6	mitochondrial RNA metabolic process
GO:0048167	214	Down	1.2922972918144408e-8	2.4935327046940503e-6	regulation of synaptic plasticity
GO:0098742	179	Down	1.7505336336284847e-8	3.1861891835189643e-6	cell-cell adhesion via plasma-membrane adhesion molecules
GO:0099565	95	Down	1.762997761424548e-8	3.1861891835189643e-6	chemical synaptic transmission, postsynaptic
GO:0097107	20	Down	1.7664782745796353e-8	3.1861891835189643e-6	postsynaptic density assembly
GO:0048168	65	Down	1.9349801415316692e-8	3.3554348789414744e-6	regulation of neuronal synaptic plasticity
GO:0050770	178	Down	1.967757549331001e-8	3.3554348789414744e-6	regulation of axonogenesis
GO:1904861	28	Down	1.999674184032117e-8	3.3554348789414744e-6	excitatory synapse assembly
GO:0000462	35	Up	2.033333452720281e-8	3.3554348789414744e-6	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0099172	57	Down	2.0806316821984296e-8	3.3554348789414744e-6	presynapse organization
GO:0099150	18	Down	2.1130971880143647e-8	3.3554348789414744e-6	regulation of postsynaptic specialization assembly
GO:0050806	164	Down	2.1434018149198284e-8	3.3554348789414744e-6	positive regulation of synaptic transmission
GO:0099054	51	Down	2.1884566934899372e-8	3.362523182571483e-6	presynapse assembly
GO:0001505	228	Down	2.5300912307545098e-8	3.81675762574003e-6	regulation of neurotransmitter levels
GO:0099175	107	Down	3.289704949344543e-8	4.87405035084137e-6	regulation of postsynapse organization
GO:0007612	165	Down	3.451171469753433e-8	5.023573628867409e-6	learning
GO:0048813	181	Down	3.8783127483556764e-8	5.524872050015172e-6	dendrite morphogenesis
GO:0097091	18	Down	3.959417572898158e-8	5.524872050015172e-6	synaptic vesicle clustering
GO:0008088	84	Down	4.0293045128381296e-8	5.524872050015172e-6	axo-dendritic transport
GO:0000460	35	Up	4.061916295660185e-8	5.524872050015172e-6	maturation of 5.8S rRNA
GO:0099519	12	Down	5.441457990608962e-8	7.261147910328209e-6	dense core granule cytoskeletal transport
GO:0099084	41	Down	5.609210311037846e-8	7.261147910328209e-6	postsynaptic specialization organization
GO:0009451	139	Up	5.6632132802255334e-8	7.261147910328209e-6	RNA modification
GO:0008089	51	Down	5.688497217926161e-8	7.261147910328209e-6	anterograde axonal transport
GO:2000300	79	Down	5.868464339209551e-8	7.377371003397219e-6	regulation of synaptic vesicle exocytosis
GO:0062125	31	Up	8.42155466925484e-8	1.0414022188476976e-5	regulation of mitochondrial gene expression
GO:0007611	278	Down	8.535054945358978e-8	1.0414022188476976e-5	learning or memory
GO:0099173	194	Down	8.873553208630185e-8	1.067012622782676e-5	postsynapse organization
GO:0001522	18	Up	9.81465350279905e-8	1.1633168587531959e-5	pseudouridine synthesis
GO:0099111	198	Down	1.0092389806092267e-7	1.173918011955247e-5	microtubule-based transport
GO:0030534	168	Down	1.018706723644423e-7	1.173918011955247e-5	adult behavior
GO:0051966	71	Down	1.1284228243023591e-7	1.2825375579776264e-5	regulation of synaptic transmission, glutamatergic
GO:0061387	123	Down	1.202621499398409e-7	1.3483987270957567e-5	regulation of extent of cell growth
GO:0006261	139	Up	1.2923343075202322e-7	1.4296663665993823e-5	DNA-dependent DNA replication
GO:0007157	41	Down	1.3509584007423003e-7	1.4748555067051138e-5	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules
GO:0070129	26	Up	1.431839565139451e-7	1.5428536197353278e-5	regulation of mitochondrial translation
GO:0000154	31	Up	1.6881392617059994e-7	1.795704032612138e-5	rRNA modification
GO:0030516	109	Down	2.0113068501746484e-7	2.0851889420881814e-5	regulation of axon extension
GO:0035176	50	Down	2.0356792130787357e-7	2.0851889420881814e-5	social behavior
GO:0051703	50	Down	2.0356792130787357e-7	2.0851889420881814e-5	biological process involved in intraspecies interaction between organisms
GO:0014046	35	Down	2.1403515791444458e-7	2.139577958091743e-5	dopamine secretion
GO:0014059	35	Down	2.1403515791444458e-7	2.139577958091743e-5	regulation of dopamine secretion
GO:0099174	41	Down	2.2430863024104258e-7	2.215581791797536e-5	regulation of presynapse organization
GO:0050772	98	Down	2.5807000460512626e-7	2.519066856716156e-5	positive regulation of axonogenesis
GO:0008033	118	Up	2.701860014826186e-7	2.606312482817913e-5	tRNA processing
GO:0099151	14	Down	2.732905700917903e-7	2.606312482817913e-5	regulation of postsynaptic density assembly
GO:0106027	106	Down	2.944880493179515e-7	2.7765538013534585e-5	neuron projection organization
GO:0032252	19	Down	3.0257583723575334e-7	2.8207547433090398e-5	secretory granule localization
GO:0050432	58	Down	3.325005284905095e-7	3.058932994490094e-5	catecholamine secretion
GO:0036465	78	Down	3.364680542173994e-7	3.058932994490094e-5	synaptic vesicle recycling
GO:0048675	134	Down	3.3918504940712135e-7	3.058932994490094e-5	axon extension
GO:0000469	27	Up	3.527419385621319e-7	3.135083830357668e-5	cleavage involved in rRNA processing
GO:0051648	165	Down	3.551860673178507e-7	3.135083830357668e-5	vesicle localization
GO:0007409	459	Down	3.6279389391915894e-7	3.1685273029971176e-5	axonogenesis
GO:0046928	110	Down	3.7379726396406283e-7	3.2306207282394054e-5	regulation of neurotransmitter secretion
GO:1901890	115	Down	3.7961266416488213e-7	3.247058015026832e-5	positive regulation of cell junction assembly
GO:0008038	50	Down	4.160254942953039e-7	3.522207679763405e-5	neuron recognition
GO:0045055	228	Down	4.674212695739985e-7	3.890922584129715e-5	regulated exocytosis
GO:0048172	21	Down	4.7218748457162545e-7	3.890922584129715e-5	regulation of short-term neuronal synaptic plasticity
GO:0099560	34	Down	4.736449089997604e-7	3.890922584129715e-5	synaptic membrane adhesion
GO:0010970	164	Down	4.834726462181179e-7	3.8928272170345354e-5	transport along microtubule
GO:0060079	86	Down	4.858734995866746e-7	3.8928272170345354e-5	excitatory postsynaptic potential
GO:0060997	72	Down	4.894010518433049e-7	3.8928272170345354e-5	dendritic spine morphogenesis
GO:0042220	37	Down	4.92644157874685e-7	3.8928272170345354e-5	response to cocaine
GO:0050890	309	Down	5.299270963996955e-7	4.147929357385164e-5	cognition
GO:0035235	14	Down	5.422437616412013e-7	4.204669617137427e-5	ionotropic glutamate receptor signaling pathway
GO:0048489	45	Down	6.170396798415483e-7	4.740350207079006e-5	synaptic vesicle transport
GO:0050433	55	Down	6.3219035946845e-7	4.812186616981403e-5	regulation of catecholamine secretion
GO:0017158	41	Down	6.663560140338835e-7	5.02614168039921e-5	regulation of calcium ion-dependent exocytosis
GO:0008306	99	Down	7.092205420311062e-7	5.301263817326206e-5	associative learning
GO:0048488	67	Down	8.336048367476623e-7	6.120725071234827e-5	synaptic vesicle endocytosis
GO:0140238	67	Down	8.336048367476623e-7	6.120725071234827e-5	presynaptic endocytosis
GO:0000028	19	Up	8.431943775063103e-7	6.136827851026189e-5	ribosomal small subunit assembly
GO:0034643	24	Down	8.921441954453397e-7	6.345711964199049e-5	establishment of mitochondrion localization, microtubule-mediated
GO:0047497	24	Down	8.921441954453397e-7	6.345711964199049e-5	mitochondrion transport along microtubule
GO:0016358	298	Down	8.985782494870347e-7	6.345711964199049e-5	dendrite development
GO:0016082	25	Down	9.024876603296224e-7	6.345711964199049e-5	synaptic vesicle priming
GO:0099072	90	Down	9.18014081250488e-7	6.368005959743938e-5	regulation of postsynaptic membrane neurotransmitter receptor levels
GO:0007626	235	Down	9.210084550672202e-7	6.368005959743938e-5	locomotory behavior
GO:0061001	55	Down	9.405213036764703e-7	6.443425220827548e-5	regulation of dendritic spine morphogenesis
GO:0017156	64	Down	9.474483270350258e-7	6.443425220827548e-5	calcium-ion regulated exocytosis
GO:1905874	19	Down	1.0461302379052035e-6	7.056701287723148e-5	regulation of postsynaptic density organization
GO:0021819	15	Down	1.0825847991572265e-6	7.243714579522184e-5	layer formation in cerebral cortex
GO:0019226	76	Down	1.1552515394296075e-6	7.668097618117964e-5	transmission of nerve impulse
GO:0001964	33	Down	1.1932825370216497e-6	7.781869272518382e-5	startle response
GO:0032253	14	Down	1.2005294285673772e-6	7.781869272518382e-5	dense core granule localization
GO:1901950	14	Down	1.2005294285673772e-6	7.781869272518382e-5	dense core granule transport
GO:0060291	100	Down	1.2219330039282728e-6	7.859207855498356e-5	long-term synaptic potentiation
GO:1990138	188	Down	1.23572071943837e-6	7.886749853215505e-5	neuron projection extension
GO:0072384	82	Down	1.2598691523651024e-6	7.979491875704775e-5	organelle transport along microtubule
GO:1905606	37	Down	1.3695905582575317e-6	8.60870671353238e-5	regulation of presynapse assembly
GO:0017157	213	Down	1.38050044494787e-6	8.612039241904117e-5	regulation of exocytosis
GO:0097106	35	Down	1.3993715665128281e-6	8.66461633384846e-5	postsynaptic density organization
GO:0007214	27	Down	1.4670617618802229e-6	9.01645291727423e-5	gamma-aminobutyric acid signaling pathway
GO:1904889	17	Down	1.614580821185175e-6	9.85013020100985e-5	regulation of excitatory synapse assembly
GO:0051932	54	Down	1.8448470949478371e-6	1.1172771056045405e-4	synaptic transmission, GABAergic
GO:0033604	16	Down	1.914868591630991e-6	1.1512800510697342e-4	negative regulation of catecholamine secretion
GO:0097061	98	Down	2.105327784260786e-6	1.2566837860440103e-4	dendritic spine organization
GO:0001508	122	Down	2.179439652711917e-6	1.2916293427536266e-4	action potential
GO:0000725	131	Up	2.3512222853060007e-6	1.383552574552049e-4	recombinational repair
GO:0006260	243	Up	2.4127376656511476e-6	1.4097524233737727e-4	DNA replication
GO:0051588	126	Down	2.524763856951671e-6	1.4648927077711896e-4	regulation of neurotransmitter transport
GO:0007018	331	Down	2.910650781640836e-6	1.677060384394029e-4	microtubule-based movement
GO:0030705	192	Down	3.2234484727662764e-6	1.844479446795986e-4	cytoskeleton-dependent intracellular transport
GO:0051937	70	Down	3.278766718091907e-6	1.8632827027403116e-4	catecholamine transport
GO:1903305	152	Down	3.3276623787200517e-6	1.8782050854585216e-4	regulation of regulated secretory pathway
GO:0051962	329	Down	3.4027239424649604e-6	1.9075946317994444e-4	positive regulation of nervous system development
GO:0007156	98	Down	3.4392286916361146e-6	1.915119493590929e-4	homophilic cell adhesion via plasma membrane adhesion molecules
GO:0045956	17	Down	3.499648145605531e-6	1.935772044272606e-4	positive regulation of calcium ion-dependent exocytosis
GO:0000963	17	Up	3.533847451047786e-6	1.9417438610161246e-4	mitochondrial RNA processing
GO:0060080	21	Down	3.5575397757224575e-6	1.9419018104716598e-4	inhibitory postsynaptic potential
GO:0015872	46	Down	3.6071346993467155e-6	1.9561043529725295e-4	dopamine transport
GO:0035640	33	Down	3.658735092260303e-6	1.9712029260054374e-4	exploration behavior
GO:0000724	129	Up	3.7253050043411142e-6	1.994119717485047e-4	double-strand break repair via homologous recombination
GO:0042391	395	Down	3.88618580453338e-6	2.0669027961675292e-4	regulation of membrane potential
GO:0006887	342	Down	3.991716547980289e-6	2.1095077833498382e-4	exocytosis
GO:0000466	24	Up	4.2180421066289e-6	2.2150060353607584e-4	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0051952	91	Down	4.506756796045638e-6	2.3517334048296014e-4	regulation of amine transport
GO:0090501	65	Up	4.636231602306248e-6	2.4041758502709338e-4	RNA phosphodiester bond hydrolysis
GO:0050771	68	Down	4.708743342765131e-6	2.4266113984423786e-4	negative regulation of axonogenesis
GO:0034661	34	Up	4.996590815113997e-6	2.559056419321039e-4	ncRNA catabolic process
GO:0031118	10	Up	5.0865788076126196e-6	2.5891622310896873e-4	rRNA pseudouridine synthesis
GO:0001764	189	Down	5.301091091685657e-6	2.6664363544801853e-4	neuron migration
GO:0043038	44	Up	5.302663595145602e-6	2.6664363544801853e-4	amino acid activation
GO:0021697	32	Down	5.576380808094841e-6	2.784863020583443e-4	cerebellar cortex formation
GO:0097104	9	Down	5.605304621398517e-6	2.784863020583443e-4	postsynaptic membrane assembly
GO:1903539	53	Down	6.223556743155555e-6	3.073622041545336e-4	protein localization to postsynaptic membrane
GO:0007158	9	Down	6.502739271154812e-6	3.192498682412513e-4	neuron cell-cell adhesion
GO:0006281	475	Up	6.763266844225695e-6	3.30087205920827e-4	DNA repair
GO:0048791	21	Down	7.145706520295072e-6	3.467130233853112e-4	calcium ion-regulated exocytosis of neurotransmitter
GO:0021696	46	Down	7.232995594983403e-6	3.4890793285800755e-4	cerebellar cortex morphogenesis
GO:0060074	29	Down	7.3934330744800785e-6	3.531295461878624e-4	synapse maturation
GO:0015837	94	Down	7.405633486403285e-6	3.531295461878624e-4	amine transport
GO:0060632	38	Down	7.620966508255523e-6	3.6132090925140614e-4	regulation of microtubule-based movement
GO:0098962	21	Down	7.711752585913227e-6	3.635477909393298e-4	regulation of postsynaptic neurotransmitter receptor activity
GO:0048588	252	Down	7.974837111205285e-6	3.718329065666458e-4	developmental cell growth
GO:0051650	147	Down	7.97713117619175e-6	3.718329065666458e-4	establishment of vesicle localization
GO:0035637	124	Down	8.028640961546707e-6	3.721432070276705e-4	multicellular organismal signaling
GO:0021684	10	Down	8.210502880372516e-6	3.7444257360168227e-4	cerebellar granular layer formation
GO:0021707	10	Down	8.210502880372516e-6	3.7444257360168227e-4	cerebellar granule cell differentiation
GO:0048814	90	Down	8.251372939288708e-6	3.7444257360168227e-4	regulation of dendrite morphogenesis
GO:1990048	7	Down	8.258767141027824e-6	3.7444257360168227e-4	anterograde neuronal dense core vesicle transport
GO:0050805	73	Down	8.657051455125188e-6	3.9036715175637876e-4	negative regulation of synaptic transmission
GO:0031644	155	Down	9.266557639453815e-6	4.155925877543151e-4	regulation of nervous system process
GO:0021549	107	Down	9.721988039576468e-6	4.3177732805744015e-4	cerebellum development
GO:1901796	75	Up	9.731512636704991e-6	4.3177732805744015e-4	regulation of signal transduction by p53 class mediator
GO:0043039	43	Up	1.0028175157177809e-5	4.4183720735121486e-4	tRNA aminoacylation
GO:0006418	40	Up	1.0064750173481935e-5	4.4183720735121486e-4	tRNA aminoacylation for protein translation
GO:0021952	30	Down	1.0164654608575446e-5	4.4387441730184464e-4	central nervous system projection neuron axonogenesis
GO:0000478	15	Up	1.0368434277575821e-5	4.480567666721176e-4	endonucleolytic cleavage involved in rRNA processing
GO:0000479	15	Up	1.0368434277575821e-5	4.480567666721176e-4	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0007613	142	Down	1.0737405049577638e-5	4.6159714868572883e-4	memory
GO:0008090	24	Down	1.0873385809154265e-5	4.6503341267295327e-4	retrograde axonal transport
GO:0090502	27	Up	1.1001023199843634e-5	4.680794332774494e-4	RNA phosphodiester bond hydrolysis, endonucleolytic
GO:0071625	19	Down	1.112475719024791e-5	4.7092913473207606e-4	vocalization behavior
GO:0090305	118	Up	1.1508485238187749e-5	4.8470001026012057e-4	nucleic acid phosphodiester bond hydrolysis
GO:0048169	35	Down	1.1575897858028352e-5	4.850768915558648e-4	regulation of long-term neuronal synaptic plasticity
GO:0021766	68	Down	1.2876694687307387e-5	5.368740493496955e-4	hippocampus development
GO:0070131	17	Up	1.354823245316039e-5	5.620484233193587e-4	positive regulation of mitochondrial translation
GO:0010807	11	Down	1.4123544838683127e-5	5.830002563510144e-4	regulation of synaptic vesicle priming
GO:0007413	25	Down	1.4468979249387902e-5	5.913749794688247e-4	axonal fasciculation
GO:0106030	25	Down	1.4468979249387902e-5	5.913749794688247e-4	neuron projection fasciculation
GO:0062237	54	Down	1.51714410294473e-5	6.170463050064914e-4	protein localization to postsynapse
GO:0019228	40	Down	1.5828113798681597e-5	6.406139521349328e-4	neuronal action potential
GO:0023061	476	Down	1.7722407749847135e-5	7.13800083012047e-4	signal release
GO:0006400	77	Up	1.7967329344659586e-5	7.147387567776932e-4	tRNA modification
GO:0000054	13	Up	1.8005069200892593e-5	7.147387567776932e-4	ribosomal subunit export from nucleus
GO:0033750	13	Up	1.8005069200892593e-5	7.147387567776932e-4	ribosome localization
GO:0019233	111	Down	1.8167319584044376e-5	7.147387567776932e-4	sensory perception of pain
GO:1904667	12	Up	1.817643457636414e-5	7.147387567776932e-4	negative regulation of ubiquitin protein ligase activity
GO:0060998	82	Down	1.8571288345107925e-5	7.26820657544153e-4	regulation of dendritic spine development
GO:0021801	24	Down	1.976607352779437e-5	7.663509909350929e-4	cerebral cortex radial glia-guided migration
GO:0022030	24	Down	1.976607352779437e-5	7.663509909350929e-4	telencephalon glial cell migration
GO:0021954	89	Down	2.009583502179397e-5	7.755122938410445e-4	central nervous system neuron development
GO:0015844	83	Down	2.0767533418719165e-5	7.977232628477449e-4	monoamine transport
GO:0050773	130	Down	2.1146215637089213e-5	8.085260421240977e-4	regulation of dendrite development
GO:0019896	17	Down	2.1260550587521223e-5	8.091687533241449e-4	axonal transport of mitochondrion
GO:0060134	16	Down	2.2170952697099646e-5	8.399652718166016e-4	prepulse inhibition
GO:0021683	12	Down	2.443634319503682e-5	9.215833613146386e-4	cerebellar granular layer morphogenesis
GO:0006302	233	Up	2.4670553577338018e-5	9.258018971392555e-4	double-strand break repair
GO:0098953	10	Down	2.503560252674088e-5	9.258018971392555e-4	receptor diffusion trapping
GO:0098970	10	Down	2.503560252674088e-5	9.258018971392555e-4	postsynaptic neurotransmitter receptor diffusion trapping
GO:0099628	10	Down	2.503560252674088e-5	9.258018971392555e-4	neurotransmitter receptor diffusion trapping
GO:0000463	16	Up	2.510611387927353e-5	9.258018971392555e-4	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:2000463	37	Down	2.547629341017262e-5	9.352956036469126e-4	positive regulation of excitatory postsynaptic potential
GO:0008361	192	Down	2.578304916637846e-5	9.423874842882912e-4	regulation of cell size
GO:0099590	34	Down	2.612226517447524e-5	9.505983954062327e-4	neurotransmitter receptor internalization
GO:0098828	8	Down	2.6939361238416015e-5	9.760518785813874e-4	modulation of inhibitory postsynaptic potential
GO:1902414	116	Down	2.748159974834703e-5	9.913688396175448e-4	protein localization to cell junction
GO:0022037	120	Down	2.7667031844494704e-5	9.937375030899245e-4	metencephalon development
GO:0071428	14	Up	2.80323750361409e-5	0.0010025198951502633	rRNA-containing ribonucleoprotein complex export from nucleus
GO:1903421	33	Down	2.820773764691503e-5	0.0010044617993839229	regulation of synaptic vesicle recycling
GO:0000447	8	Up	2.861650473528586e-5	0.001014662990549858	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0006310	266	Up	2.904208937098907e-5	0.0010253711298344524	DNA recombination
GO:0090329	45	Up	3.078717028042525e-5	0.00108237776193512	regulation of DNA-dependent DNA replication
GO:0021799	36	Down	3.25092808873272e-5	0.001138099170979552	cerebral cortex radially oriented cell migration
GO:0032508	36	Up	3.2875955660034776e-5	0.0011436474840871736	DNA duplex unwinding
GO:0060996	126	Down	3.3042171985173485e-5	0.0011436474840871736	dendritic spine development
GO:0021587	57	Down	3.308128193092945e-5	0.0011436474840871736	cerebellum morphogenesis
GO:0010977	156	Down	3.4570449811824956e-5	0.0011901702161357332	negative regulation of neuron projection development
GO:0021681	16	Down	3.506126953096755e-5	0.001202079972307594	cerebellar granular layer development
GO:0045773	52	Down	3.524226707029832e-5	0.001203313127087511	positive regulation of axon extension
GO:0001510	69	Up	3.5401496748846533e-5	0.0012037959775622119	RNA methylation
GO:0021761	93	Down	3.602963028001772e-5	0.0012201544589114572	limbic system development
GO:1902513	10	Down	3.6318129045254585e-5	0.001220298507604129	regulation of organelle transport along microtubule
GO:0006414	51	Up	3.63698731460563e-5	0.001220298507604129	translational elongation
GO:1900271	52	Down	3.647511508808292e-5	0.001220298507604129	regulation of long-term synaptic potentiation
GO:0098840	14	Down	3.7619195167132543e-5	0.001248505849206795	protein transport along microtubule
GO:0099118	14	Down	3.7619195167132543e-5	0.001248505849206795	microtubule-based protein transport
GO:0015812	20	Down	3.834314876518087e-5	0.0012674625709350824	gamma-aminobutyric acid transport
GO:0021953	194	Down	4.4675209451414486e-5	0.001466508238295777	central nervous system neuron differentiation
GO:0021695	68	Down	4.4718161297918714e-5	0.001466508238295777	cerebellar cortex development
GO:0031346	410	Down	4.540029314414921e-5	0.0014830166622716771	positive regulation of cell projection organization
GO:0099637	29	Down	4.617141871031124e-5	0.0015022912197625582	neurotransmitter receptor transport
GO:0030902	171	Down	4.684237757433244e-5	0.0015181687763056104	hindbrain development
GO:0021537	234	Down	4.987643842996535e-5	0.0016102132671339398	telencephalon development
GO:0030517	46	Down	5.3806734796074795e-5	0.0017303661961357852	negative regulation of axon extension
GO:0000966	20	Up	5.435534295602312e-5	0.001738969337654284	RNA 5'-end processing
GO:1904862	16	Down	5.449343471014991e-5	0.001738969337654284	inhibitory synapse assembly
GO:1901608	6	Down	5.794369057101579e-5	0.001841987742021908	regulation of vesicle transport along microtubule
GO:1901888	204	Down	5.9620133214558784e-5	0.0018880467377144817	regulation of cell junction assembly
GO:0006284	40	Up	6.105693457280533e-5	0.0019261953846029117	base-excision repair
GO:0060271	294	Down	6.142190687573906e-5	0.0019303695505606326	cilium assembly
GO:0001941	42	Down	6.688634006390031e-5	0.0020879797967213276	postsynaptic membrane organization
GO:0022618	167	Up	6.694017427116707e-5	0.0020879797967213276	ribonucleoprotein complex assembly
GO:0003341	132	Down	6.721517486644116e-5	0.00208870526541896	cilium movement
GO:2000809	8	Down	6.828133541827384e-5	0.002113918805841112	positive regulation of synaptic vesicle clustering
GO:1900452	16	Down	6.883778449147165e-5	0.002123223412363347	regulation of long-term synaptic depression
GO:0032392	43	Up	7.09648107115675e-5	0.002180722349903243	DNA geometric change
GO:0098943	7	Down	7.203213398200952e-5	0.0022041529794478943	neurotransmitter receptor transport, postsynaptic endosome to lysosome
GO:0031623	124	Down	7.234989955217821e-5	0.0022041529794478943	receptor internalization
GO:2001257	151	Down	7.252425736884116e-5	0.0022041529794478943	regulation of cation channel activity
GO:2000807	10	Down	7.29417698368595e-5	0.0022087513296949754	regulation of synaptic vesicle clustering
GO:0000387	31	Up	7.363706024914572e-5	0.0022216970504987713	spliceosomal snRNP assembly
GO:0051968	33	Down	7.392369018724156e-5	0.0022222639763896496	positive regulation of synaptic transmission, glutamatergic
GO:0030900	365	Down	7.427693600806413e-5	0.0022248221590574296	forebrain development
GO:0051654	27	Down	7.590164017445596e-5	0.002265309023480076	establishment of mitochondrion localization
GO:0044782	324	Down	7.947152688550846e-5	0.0023633521812511243	cilium organization
GO:0035082	69	Down	8.047987564389771e-5	0.002384791172205069	axoneme assembly
GO:0098815	56	Down	8.694002675062963e-5	0.0025670512524910106	modulation of excitatory postsynaptic potential
GO:0014051	16	Down	8.793270795997446e-5	0.0025871548863259154	gamma-aminobutyric acid secretion
GO:0071826	174	Up	9.505756837464514e-5	0.0027868998049626528	ribonucleoprotein complex subunit organization
GO:1900449	7	Down	1.0013714747199655e-4	0.002925485607658998	regulation of glutamate receptor signaling pathway
GO:2000969	9	Down	1.0101028118917024e-4	0.002940639659742265	positive regulation of AMPA receptor activity
GO:1990709	7	Down	1.0817282933757325e-4	0.0031381467308176404	presynaptic active zone organization
GO:0051953	29	Down	1.097381791924193e-4	0.0031724657587439125	negative regulation of amine transport
GO:0031345	199	Down	1.1017045236603655e-4	0.0031739036225034906	negative regulation of cell projection organization
GO:0097105	8	Down	1.1277956181852777e-4	0.0032287180612795424	presynaptic membrane assembly
GO:0007632	66	Down	1.1285142072689735e-4	0.0032287180612795424	visual behavior
GO:0097151	7	Down	1.1600506833306761e-4	0.003307539697455196	positive regulation of inhibitory postsynaptic potential
GO:0021575	61	Down	1.2301142620144866e-4	0.0034952938465528066	hindbrain morphogenesis
GO:0050775	57	Down	1.269807021732914e-4	0.0035957641158081864	positive regulation of dendrite morphogenesis
GO:0021543	149	Down	1.2913150017606096e-4	0.003644231486261149	pallium development
