ID	NGenes	Direction	PValue	FDR	TERM
GO:0044782	324	Down	4.035866629452416e-6	3.129493964912775e-4	cilium organization
GO:0048489	45	Down	4.079232794928102e-6	3.133832824029487e-4	synaptic vesicle transport
GO:0099174	41	Down	4.426614519986277e-6	3.369506483699646e-4	regulation of presynapse organization
GO:0008033	118	Up	4.668114085598241e-6	3.5210311425644186e-4	tRNA processing
GO:0021954	89	Down	4.8896076099765465e-6	3.654871562159947e-4	central nervous system neuron development
GO:0097061	98	Down	5.2019581192234834e-6	3.8536291531426106e-4	dendritic spine organization
GO:1990048	7	Down	5.401497787273489e-6	3.92840905501364e-4	anterograde neuronal dense core vesicle transport
GO:0046928	110	Down	5.409114915140058e-6	3.92840905501364e-4	regulation of neurotransmitter secretion
GO:0048814	90	Down	5.444944453737116e-6	3.92840905501364e-4	regulation of dendrite morphogenesis
GO:0021549	107	Down	5.675434525143254e-6	4.059403470268412e-4	cerebellum development
GO:0009451	139	Up	6.54224261470029e-6	4.639400596082761e-4	RNA modification
GO:0060998	82	Down	6.6546209754751806e-6	4.6472451780718766e-4	regulation of dendritic spine development
GO:0008038	50	Down	6.665326939743923e-6	4.6472451780718766e-4	neuron recognition
GO:1903539	53	Down	6.934932911820459e-6	4.7949281974478625e-4	protein localization to postsynaptic membrane
GO:0098953	10	Down	7.5888858546785564e-06	5.111762794173429e-4	receptor diffusion trapping
GO:0098970	10	Down	7.5888858546785564e-06	5.111762794173429e-4	postsynaptic neurotransmitter receptor diffusion trapping
GO:0099628	10	Down	7.5888858546785564e-06	5.111762794173429e-4	neurotransmitter receptor diffusion trapping
GO:0007613	142	Down	7.639611744937993e-6	5.111762794173429e-4	memory
GO:0035640	33	Down	8.48425944609692e-6	5.631512049941292e-4	exploration behavior
GO:0019226	76	Down	9.186362333912141e-6	6.049146689243574e-4	transmission of nerve impulse
GO:0035082	69	Down	9.664640714948459e-6	6.313978268655697e-4	axoneme assembly
GO:0098815	56	Down	9.939619335379628e-6	6.442892314503498e-4	modulation of excitatory postsynaptic potential
GO:0008306	99	Down	1.0217216578215388e-5	6.550233683229476e-4	associative learning
GO:0098840	14	Down	1.0342058726082455e-5	6.550233683229476e-4	protein transport along microtubule
GO:0099118	14	Down	1.0342058726082455e-5	6.550233683229476e-4	microtubule-based protein transport
GO:0021695	68	Down	1.0820329859696337e-5	6.801233094386402e-4	cerebellar cortex development
GO:0051968	33	Down	1.1043041068592452e-5	6.889030958354254e-4	positive regulation of synaptic transmission, glutamatergic
GO:0048588	252	Down	1.133862833473099e-5	7.020641738303211e-4	developmental cell growth
GO:2001257	151	Down	1.1453573347629331e-5	7.03928133816893e-4	regulation of cation channel activity
GO:0060996	126	Down	1.3024937631078109e-5	7.913994466225474e-4	dendritic spine development
GO:0021680	38	Down	1.3067581558067854e-5	7.913994466225474e-4	cerebellar Purkinje cell layer development
GO:0031644	155	Down	1.3468035663548909e-5	8.018999393010035e-4	regulation of nervous system process
GO:0007214	27	Down	1.3541876278092701e-5	8.018999393010035e-4	gamma-aminobutyric acid signaling pathway
GO:0001964	33	Down	1.3558196506813103e-5	8.018999393010035e-4	startle response
GO:0099637	29	Down	1.3802438973538654e-5	8.018999393010035e-4	neurotransmitter receptor transport
GO:0000460	35	Up	1.3804572993156515e-5	8.018999393010035e-4	maturation of 5.8S rRNA
GO:1905606	37	Down	1.3820861916360553e-5	8.018999393010035e-4	regulation of presynapse assembly
GO:0000462	35	Up	1.4757906240556896e-5	8.503218616520873e-4	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0042220	37	Down	1.5172856951517122e-5	8.682013388050866e-4	response to cocaine
GO:0060074	29	Down	1.6308197644345142e-05	9.20644997781855e-4	synapse maturation
GO:0071625	19	Down	1.6314579632281236e-5	9.20644997781855e-4	vocalization behavior
GO:0021537	234	Down	1.64222561976274e-5	9.20644997781855e-4	telencephalon development
GO:0062237	54	Down	1.7042847947647103e-5	9.490235531652887e-4	protein localization to postsynapse
GO:0022037	120	Down	1.7521885436775793e-5	9.691938897928583e-4	metencephalon development
GO:0045055	228	Down	1.8024212925434638e-5	9.903767857108027e-4	regulated exocytosis
GO:0000028	19	Up	1.8216405496371686e-5	9.943520816012887e-4	ribosomal small subunit assembly
GO:1904862	16	Down	1.929877142648248e-5	0.001046548408663563	inhibitory synapse assembly
GO:0007413	25	Down	1.9709104376781314e-5	0.0010550092839622875	axonal fasciculation
GO:0106030	25	Down	1.9709104376781314e-5	0.0010550092839622875	neuron projection fasciculation
GO:0062125	31	Up	2.0071933002048617e-5	0.0010675437699871628	regulation of mitochondrial gene expression
GO:0060291	100	Down	2.0809960443384268e-5	0.0010997467630494222	long-term synaptic potentiation
GO:0019896	17	Down	2.2436096530738135e-5	0.00117817906908566	axonal transport of mitochondrion
GO:0070129	26	Up	2.3034373934805354e-5	0.0012019886826231448	regulation of mitochondrial translation
GO:0007156	98	Down	2.3437164326358723e-5	0.0012153634525987396	homophilic cell adhesion via plasma membrane adhesion molecules
GO:0051650	147	Down	2.4104071045647045e-5	0.0012421830898492767	establishment of vesicle localization
GO:0045773	52	Down	2.5460328536183752e-5	0.0013039774436093617	positive regulation of axon extension
GO:0099150	18	Down	2.6190529408260294e-5	0.0013185209561387206	regulation of postsynaptic specialization assembly
GO:0001578	99	Down	2.6196602291515362e-5	0.0013185209561387206	microtubule bundle formation
GO:0048169	35	Down	2.6221038660104725e-5	0.0013185209561387206	regulation of long-term neuronal synaptic plasticity
GO:1905515	68	Down	2.729647887703324e-5	0.0013643306339924384	non-motile cilium assembly
GO:0030900	365	Down	2.7777803386429118e-5	0.0013800744592646849	forebrain development
GO:0006887	342	Down	2.7976109602281076e-5	0.0013816534605364647	exocytosis
GO:0098943	7	Down	3.002648907180919e-5	0.0014720649575864935	neurotransmitter receptor transport, postsynaptic endosome to lysosome
GO:0036465	78	Down	3.0454039458396108e-5	0.0014720649575864935	synaptic vesicle recycling
GO:0021801	24	Down	3.0516472544880904e-5	0.0014720649575864935	cerebral cortex radial glia-guided migration
GO:0022030	24	Down	3.0516472544880904e-5	0.0014720649575864935	telencephalon glial cell migration
GO:0031111	47	Down	3.1573721494877674e-5	0.00151426108232948	negative regulation of microtubule polymerization or depolymerization
GO:0000725	131	Up	3.179820501662879e-5	0.0015162626840400522	recombinational repair
GO:1902414	116	Down	3.262432891332958e-5	0.0015467660399651174	protein localization to cell junction
GO:0000154	31	Up	3.3040663267145886e-5	0.0015576044495881217	rRNA modification
GO:2000969	9	Down	3.3815564646747775e-5	0.0015851284738647813	positive regulation of AMPA receptor activity
GO:0003341	132	Down	3.447261180666378e-5	0.0016068497761791538	cilium movement
GO:0061577	13	Down	3.4829092069507855e-5	0.0016143965189983614	calcium ion transmembrane transport via high voltage-gated calcium channel
GO:0045956	17	Down	3.6135715840458164e-5	0.0016656557462682298	positive regulation of calcium ion-dependent exocytosis
GO:0021696	46	Down	3.7196074554724056e-5	0.0017050598374615772	cerebellar cortex morphogenesis
GO:0048488	67	Down	3.881244430931644e-5	0.0017597095652152922	synaptic vesicle endocytosis
GO:0140238	67	Down	3.881244430931644e-5	0.0017597095652152922	presynaptic endocytosis
GO:0051962	329	Down	3.983635492519407e-5	0.0017963165044257347	positive regulation of nervous system development
GO:0051932	54	Down	4.2170071465903715e-5	0.0018912707186627196	synaptic transmission, GABAergic
GO:0017157	213	Down	4.271969209950682e-5	0.0019056198137075702	regulation of exocytosis
GO:0000724	129	Up	4.3747480073575944e-5	0.0019410312415532598	double-strand break repair via homologous recombination
GO:0021697	32	Down	4.755974629090795e-5	0.002098953271147145	cerebellar cortex formation
GO:0051654	27	Down	4.893422607213032e-5	0.002148186633441615	establishment of mitochondrion localization
GO:0060999	63	Down	4.9562580701035906e-5	0.002164319642507868	positive regulation of dendritic spine development
GO:0050771	68	Down	5.093918445000216e-5	0.0022127875046160624	negative regulation of axonogenesis
GO:0007026	33	Down	5.172539563271574e-5	0.0022352375393991796	negative regulation of microtubule depolymerization
GO:0098828	8	Down	5.2461237398121626e-5	0.002255289568353446	modulation of inhibitory postsynaptic potential
GO:1901890	115	Down	5.491682278114827e-5	0.0023486849413153978	positive regulation of cell junction assembly
GO:0030902	171	Down	5.561201280075452e-5	0.002366219847219796	hindbrain development
GO:0051588	126	Down	5.73256918986646e-5	0.002426690131036838	regulation of neurotransmitter transport
GO:0047496	48	Down	5.765676856156427e-5	0.00242831578048375	vesicle transport along microtubule
GO:0042391	395	Down	5.824116851717178e-5	0.002440540278722092	regulation of membrane potential
GO:1900271	52	Down	6.345750202354433e-5	0.0026352568469949025	regulation of long-term synaptic potentiation
GO:0017156	64	Down	6.352312515354712e-5	0.0026352568469949025	calcium-ion regulated exocytosis
GO:0006400	77	Up	6.427045080972994e-5	0.002652994678449399	tRNA modification
GO:1903305	152	Down	6.660737504434383e-5	0.00273584846902436	regulation of regulated secretory pathway
GO:0035637	124	Down	6.713947972945453e-5	0.002744119523720612	multicellular organismal signaling
GO:0031110	88	Down	6.763699523033895e-5	0.0027509026932653054	regulation of microtubule polymerization or depolymerization
GO:0000469	27	Up	6.823292442583962e-5	0.0027616027998106896	cleavage involved in rRNA processing
GO:0060632	38	Down	6.86405749664251e-5	0.002764615779108879	regulation of microtubule-based movement
GO:0014046	35	Down	7.307692060554575e-5	0.0029149962031933324	dopamine secretion
GO:0014059	35	Down	7.307692060554575e-5	0.0029149962031933324	regulation of dopamine secretion
GO:0017158	41	Down	7.738289913823691e-5	0.0030713572539130384	regulation of calcium ion-dependent exocytosis
GO:0021952	30	Down	7.773713671468458e-5	0.0030713572539130384	central nervous system projection neuron axonogenesis
GO:0006260	243	Up	7.916375217179553e-5	0.003112898823551599	DNA replication
GO:0008344	102	Down	8.187221613304814e-5	0.00320421593045236	adult locomotory behavior
GO:1901796	75	Up	8.234899617941502e-5	0.003207744700941814	regulation of signal transduction by p53 class mediator
GO:0000963	17	Up	8.408257330627696e-5	0.00325996780711299	mitochondrial RNA processing
GO:0008361	192	Down	8.689536714568282e-5	0.003353352842826653	regulation of cell size
GO:0097119	10	Down	9.041308036742748e-5	0.0034729505917062307	postsynaptic density protein 95 clustering
GO:1900449	7	Down	9.192484334302902e-5	0.0035147485033046625	regulation of glutamate receptor signaling pathway
GO:0035235	14	Down	9.263461085921283e-5	0.0035256392949490315	ionotropic glutamate receptor signaling pathway
GO:0016082	25	Down	9.909627775070373e-5	0.003741381199916787	synaptic vesicle priming
GO:0099612	11	Down	9.920499746675825e-5	0.003741381199916787	protein localization to axon
GO:1904667	12	Up	1.012921034336287e-4	0.0038028080642027932	negative regulation of ubiquitin protein ligase activity
GO:0098917	15	Down	1.021601077970742e-4	0.0038181189837492103	retrograde trans-synaptic signaling
GO:0021587	57	Down	1.0414490434949032e-4	0.003874844266312651	cerebellum morphogenesis
GO:0021799	36	Down	1.0651776909382287e-4	0.003945437188265394	cerebral cortex radially oriented cell migration
GO:0050773	130	Down	1.0946896515744338e-4	0.004036728906272479	regulation of dendrite development
GO:0061003	28	Down	1.1458251015151827e-4	0.004206597728881181	positive regulation of dendritic spine morphogenesis
GO:0006310	266	Up	1.246233853229793e-4	0.004555067083809513	DNA recombination
GO:0021987	106	Down	1.2573189246054472e-4	0.004575427683092717	cerebral cortex development
GO:0001508	122	Down	1.2635341333103972e-4	0.004577966246321558	action potential
GO:0099590	34	Down	1.289985505158087e-4	0.004650746247105797	neurotransmitter receptor internalization
GO:0031118	10	Up	1.2948323286506437e-4	0.004650746247105797	rRNA pseudouridine synthesis
GO:0099633	30	Down	1.3345096144914306e-4	0.004752114279586009	protein localization to postsynaptic specialization membrane
GO:0099645	30	Down	1.3345096144914306e-4	0.004752114279586009	neurotransmitter receptor localization to postsynaptic specialization membrane
GO:0097104	9	Down	1.3567287265394494e-4	0.004801088064841009	postsynaptic membrane assembly
GO:1902514	12	Down	1.359835718015713e-4	0.004801088064841009	regulation of calcium ion transmembrane transport via high voltage-gated calcium channel
GO:0031346	410	Down	1.4107960996728624e-4	0.004959904762282093	positive regulation of cell projection organization
GO:1905874	19	Down	1.4456907563225533e-4	0.005061137639328365	regulation of postsynaptic density organization
GO:1900452	16	Down	1.4614509152805725e-4	0.00509481438827013	regulation of long-term synaptic depression
GO:0021543	149	Down	1.5196681935716205e-4	0.005275601256093614	pallium development
GO:0021761	93	Down	1.5695233613744502e-4	0.005425973053884922	limbic system development
GO:0021766	68	Down	1.581669993256317e-4	0.005445276321181603	hippocampus development
GO:0033604	16	Down	1.677431341049137e-4	0.005751094147390368	negative regulation of catecholamine secretion
GO:1902513	10	Down	1.7390974424155497e-4	0.005937980032807331	regulation of organelle transport along microtubule
GO:0019233	111	Down	1.7998628415008227e-4	0.00612027130980833	sensory perception of pain
GO:0070507	151	Down	1.8095690698171718e-4	0.006128161049907377	regulation of microtubule cytoskeleton organization
GO:0034661	34	Up	1.9043361239353033e-4	0.00642287675621594	ncRNA catabolic process
GO:0048791	21	Down	1.9904253254654259e-4	0.006686056245095806	calcium ion-regulated exocytosis of neurotransmitter
GO:1902683	23	Down	2.07703136769948e-4	0.006948842442662332	regulation of receptor localization to synapse
GO:2000807	10	Down	2.1373527437880155e-4	0.007093838113282841	regulation of synaptic vesicle clustering
GO:0045071	42	Up	2.1374708067020733e-4	0.007093838113282841	negative regulation of viral genome replication
GO:0006281	475	Up	2.1732295797191706e-4	0.007183779212322693	DNA repair
GO:0021692	24	Down	2.1990784759232354e-4	0.007231907877161115	cerebellar Purkinje cell layer morphogenesis
GO:0050805	73	Down	2.2052219994236013e-4	0.007231907877161115	negative regulation of synaptic transmission
GO:0099640	10	Down	2.214878199948518e-4	0.007234978120068052	axo-dendritic protein transport
GO:2001259	70	Down	2.255966431753512e-4	0.007340295484023094	positive regulation of cation channel activity
GO:0021575	61	Down	2.2714437027257763e-4	0.007361784531842096	hindbrain morphogenesis
GO:0043113	67	Down	2.3217025347041468e-4	0.007492609605925599	receptor clustering
GO:0007158	9	Down	2.329870167926726e-4	0.007492609605925599	neuron cell-cell adhesion
GO:0050775	57	Down	2.3410266207844437e-4	0.007499420028049625	positive regulation of dendrite morphogenesis
GO:0070131	17	Up	2.610674950231771e-4	0.008302366645410272	positive regulation of mitochondrial translation
GO:0003351	35	Down	2.611688193867761e-4	0.008302366645410272	epithelial cilium movement involved in extracellular fluid movement
GO:0033602	7	Down	2.674886083262949e-4	0.008470812913294918	negative regulation of dopamine secretion
GO:0031345	199	Down	2.798123024683634e-4	0.008827386591558977	negative regulation of cell projection organization
GO:0042551	53	Down	2.93971170857482e-4	0.009238934865926243	neuron maturation
GO:1903421	33	Down	2.9996541192607964e-4	0.009370855131594255	regulation of synaptic vesicle recycling
GO:0010977	156	Down	3.004275599619226e-4	0.009370855131594255	negative regulation of neuron projection development
GO:1900454	9	Down	3.037098675474609e-4	0.009430291105510667	positive regulation of long-term synaptic depression
GO:0072578	18	Down	3.046062451822175e-4	0.009430291105510667	neurotransmitter-gated ion channel clustering
GO:0046687	5	Up	3.132130289942577e-4	0.009660700749313592	response to chromate
GO:0090329	45	Up	3.18475628940869e-4	0.00978663812341626	regulation of DNA-dependent DNA replication
GO:0001941	42	Down	3.2387874261545735e-4	0.009915948071883578	postsynaptic membrane organization
GO:0120031	477	Down	3.2735643149307163e-4	0.009985574676830939	plasma membrane bounded cell projection assembly
GO:0021953	194	Down	3.308563973693641e-4	0.010055368237998586	central nervous system neuron differentiation
GO:0050432	58	Down	3.43388671227472e-4	0.010398159872899035	catecholamine secretion
GO:2000821	5	Down	3.548292203818617e-4	0.010674623078166133	regulation of grooming behavior
GO:0034329	391	Down	3.555234056717499e-4	0.010674623078166133	cell junction assembly
GO:0031114	36	Down	3.563782804208773e-4	0.010674623078166133	regulation of microtubule depolymerization
GO:1901888	204	Down	3.7414391148618694e-4	0.01116644616403199	regulation of cell junction assembly
GO:0045005	46	Up	3.8176911719539657e-4	0.011353184105269552	DNA-dependent DNA replication maintenance of fidelity
GO:0000966	20	Up	3.8678094306330955e-4	0.011456393630133205	RNA 5'-end processing
GO:0000466	24	Up	3.8800127878358813e-4	0.011456393630133205	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:1904889	17	Down	3.8953346262378126e-4	0.011460848012019551	regulation of excitatory synapse assembly
GO:0090501	65	Up	3.945998604619287e-4	0.011568887075097605	RNA phosphodiester bond hydrolysis
GO:0031915	14	Down	3.9745943530017467e-4	0.01161169343199137	positive regulation of synaptic plasticity
GO:0007019	50	Down	4.160186572098289e-4	0.012111251925859476	microtubule depolymerization
GO:0099151	14	Down	4.3200908954174117e-4	0.012509214821997896	regulation of postsynaptic density assembly
GO:0044786	35	Up	4.3270394768149886e-4	0.012509214821997896	cell cycle DNA replication
GO:0032411	114	Down	4.5781565902658117e-4	0.013189224037998416	positive regulation of transporter activity
GO:2000809	8	Down	4.6625140368448855e-4	0.013350029821711577	positive regulation of synaptic vesicle clustering
GO:0030031	489	Down	4.6661548129400474e-4	0.013350029821711577	cell projection assembly
GO:0032412	230	Down	4.6942234060417653e-4	0.01338418268038781	regulation of ion transmembrane transporter activity
GO:0000478	15	Up	4.7609477882765253e-4	0.013476725411241538	endonucleolytic cleavage involved in rRNA processing
GO:0000479	15	Up	4.7609477882765253e-4	0.013476725411241538	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0099518	70	Down	4.7754095105520213e-4	0.013476725411241538	vesicle cytoskeletal trafficking
GO:1990709	7	Down	4.828982561928577e-4	0.01358171807332929	presynaptic active zone organization
GO:0008347	54	Down	4.918636206642304e-4	0.01378713669138892	glial cell migration
GO:0021694	19	Down	4.962559223040398e-4	0.013863418812648548	cerebellar Purkinje cell layer formation
