ID	NGenes	Direction	PValue	FDR	TERM
GO:0060074	29	Down	3.893202601816926e-9	8.282538971096164e-7	synapse maturation
GO:0051965	76	Down	5.198958866044017e-9	1.0783940427891803e-6	positive regulation of synapse assembly
GO:0048813	181	Down	5.581720581691778e-9	1.12954965039748e-6	dendrite morphogenesis
GO:0050806	164	Down	6.669409563169119e-9	1.3175259796574803e-6	positive regulation of synaptic transmission
GO:0050807	249	Down	9.851692073005295e-9	1.9009183518540685e-6	regulation of synapse organization
GO:0022613	403	Up	1.0374223144490686e-8	1.9562483961327095e-6	ribonucleoprotein complex biogenesis
GO:0050432	58	Down	1.142738915817026e-8	2.020987935470451e-6	catecholamine secretion
GO:0035176	50	Down	1.1448286485128503e-8	2.020987935470451e-6	social behavior
GO:0051703	50	Down	1.1448286485128503e-8	2.020987935470451e-6	biological process involved in intraspecies interaction between organisms
GO:0007612	165	Down	1.2011074163031043e-8	2.0761642152222615e-6	learning
GO:0045956	17	Down	1.301892373637226e-8	2.2044491885853194e-6	positive regulation of calcium ion-dependent exocytosis
GO:0098930	65	Down	1.9532922008444808e-8	3.240355604427604e-6	axonal transport
GO:0010807	11	Down	2.0262632647575934e-8	3.240355604427604e-6	regulation of synaptic vesicle priming
GO:0042255	60	Up	2.0308363436210125e-8	3.240355604427604e-6	ribosome assembly
GO:0021766	68	Down	2.125445887418368e-8	3.3273253826245655e-6	hippocampus development
GO:0048791	21	Down	2.364938310364393e-8	3.6336839187209944e-6	calcium ion-regulated exocytosis of neurotransmitter
GO:0017156	64	Down	2.420996670876355e-8	3.652183523320203e-6	calcium-ion regulated exocytosis
GO:0034643	24	Down	3.160938483079835e-8	4.6011064200198924e-6	establishment of mitochondrion localization, microtubule-mediated
GO:0047497	24	Down	3.160938483079835e-8	4.6011064200198924e-6	mitochondrion transport along microtubule
GO:0021799	36	Down	3.3467636993737964e-8	4.7876031747766195e-6	cerebral cortex radially oriented cell migration
GO:0097107	20	Down	3.741229953144274e-8	5.261183884955601e-6	postsynaptic density assembly
GO:0050770	178	Down	4.170600250774242e-8	5.767245046778981e-6	regulation of axonogenesis
GO:0099565	95	Down	4.394099307986712e-8	5.976695403010779e-6	chemical synaptic transmission, postsynaptic
GO:0017158	41	Down	4.676827079141982e-8	6.25865068961952e-6	regulation of calcium ion-dependent exocytosis
GO:0036465	78	Down	4.906058265846368e-8	6.4130561683876775e-6	synaptic vesicle recycling
GO:0008088	84	Down	4.946795164237813e-8	6.4130561683876775e-6	axo-dendritic transport
GO:0106027	106	Down	5.400418844385822e-8	6.89342694644141e-6	neuron projection organization
GO:0030490	48	Up	5.579543776293092e-8	7.014162835136938e-6	maturation of SSU-rRNA
GO:0097091	18	Down	6.400702866793154e-8	7.926362938176537e-6	synaptic vesicle clustering
GO:1990138	188	Down	7.287988188898127e-8	8.89241735342467e-6	neuron projection extension
GO:0099519	12	Down	8.655921087838715e-8	1.0408431487796786e-5	dense core granule cytoskeletal transport
GO:1904861	28	Down	9.015317652362922e-8	1.0685727223093595e-5	excitatory synapse assembly
GO:0060997	72	Down	1.048033820641159e-7	1.224723466177422e-5	dendritic spine morphogenesis
GO:0015812	20	Down	1.0727687123603197e-7	1.2362169453407741e-5	gamma-aminobutyric acid transport
GO:0032252	19	Down	1.2431938427992655e-7	1.3791266919043069e-5	secretory granule localization
GO:0099084	41	Down	1.2466255618180235e-7	1.3791266919043069e-5	postsynaptic specialization organization
GO:0045055	228	Down	1.2466494141596121e-7	1.3791266919043069e-5	regulated exocytosis
GO:0030516	109	Down	1.2970839087499684e-7	1.3982968353551038e-5	regulation of axon extension
GO:0061001	55	Down	1.3070787381385432e-7	1.3982968353551038e-5	regulation of dendritic spine morphogenesis
GO:0014046	35	Down	1.331390261456589e-7	1.3982968353551038e-5	dopamine secretion
GO:0014059	35	Down	1.331390261456589e-7	1.3982968353551038e-5	regulation of dopamine secretion
GO:0099111	198	Down	1.3517936023736415e-7	1.4019789398617631e-5	microtubule-based transport
GO:0061387	123	Down	1.495433017962697e-7	1.5318034259304318e-5	regulation of extent of cell growth
GO:0051963	113	Down	1.6010722917564393e-7	1.620011805451607e-5	regulation of synapse assembly
GO:0008306	99	Down	1.716788219668534e-7	1.7015902513744493e-5	associative learning
GO:0030534	168	Down	1.7227140064535826e-7	1.7015902513744493e-5	adult behavior
GO:0099072	90	Down	1.779595770114757e-7	1.7370948358402515e-5	regulation of postsynaptic membrane neurotransmitter receptor levels
GO:0050433	55	Down	1.9082481484884047e-7	1.824581140728989e-5	regulation of catecholamine secretion
GO:0001522	18	Up	1.9132042815887917e-7	1.824581140728989e-5	pseudouridine synthesis
GO:0007611	278	Down	1.96566544346785e-7	1.8533097936878127e-5	learning or memory
GO:0033604	16	Down	2.002920744136255e-7	1.8672172375391582e-5	negative regulation of catecholamine secretion
GO:0099173	194	Down	2.1662730695839038e-7	1.9807684506473173e-5	postsynapse organization
GO:0051937	70	Down	2.1724711221996611e-7	1.9807684506473173e-5	catecholamine transport
GO:0042220	37	Down	2.3293703025204335e-7	2.1007375434795693e-5	response to cocaine
GO:0048488	67	Down	2.397620108723603e-7	2.1162823449020994e-5	synaptic vesicle endocytosis
GO:0140238	67	Down	2.397620108723603e-7	2.1162823449020994e-5	presynaptic endocytosis
GO:0099175	107	Down	2.49325236992672e-7	2.177527885608631e-5	regulation of postsynapse organization
GO:0072384	82	Down	2.6727341596532013e-7	2.3099661794419386e-5	organelle transport along microtubule
GO:0051932	54	Down	2.9608298185839357e-7	2.532577835545455e-5	synaptic transmission, GABAergic
GO:0060079	86	Down	3.3417339666999837e-7	2.829221094052017e-5	excitatory postsynaptic potential
GO:0051966	71	Down	3.6245093627108276e-7	3.037631735597145e-5	regulation of synaptic transmission, glutamatergic
GO:0015844	83	Down	4.243385163085443e-7	3.520736669811992e-5	monoamine transport
GO:0050772	98	Down	4.528768951280384e-7	3.6928846404030274e-5	positive regulation of axonogenesis
GO:0010970	164	Down	4.539884697132804e-7	3.6928846404030274e-5	transport along microtubule
GO:0048675	134	Down	4.631642936835474e-7	3.730945771546012e-5	axon extension
GO:0097061	98	Down	5.794425398369668e-7	4.6227257240647244e-5	dendritic spine organization
GO:0099150	18	Down	5.882843361230638e-7	4.64856679696482e-5	regulation of postsynaptic specialization assembly
GO:0021795	49	Down	6.624659196413626e-7	5.1853582408154574e-5	cerebral cortex cell migration
GO:0016358	298	Down	7.063567615093573e-7	5.477235560974895e-5	dendrite development
GO:2000969	9	Down	7.545819582402134e-7	5.797006025480602e-5	positive regulation of AMPA receptor activity
GO:0051648	165	Down	7.655678578381896e-7	5.827446345397669e-5	vesicle localization
GO:1902414	116	Down	9.484619088820259e-7	7.153989507267426e-5	protein localization to cell junction
GO:0000470	29	Up	9.612985943635133e-7	7.185490484174838e-5	maturation of LSU-rRNA
GO:0048814	90	Down	1.0021081288366023e-6	7.42365280799758e-5	regulation of dendrite morphogenesis
GO:0014051	16	Down	1.0723974408759262e-6	7.8740544840243893e-05	gamma-aminobutyric acid secretion
GO:0048489	45	Down	1.0864224082144942e-6	7.907058527154085e-5	synaptic vesicle transport
GO:0008089	51	Down	1.1407700389820937e-6	8.173972268245732e-5	anterograde axonal transport
GO:0060291	100	Down	1.1427995457593164e-6	8.173972268245732e-5	long-term synaptic potentiation
GO:0046928	110	Down	1.184863610377251e-6	8.24697845259261e-5	regulation of neurotransmitter secretion
GO:2000300	79	Down	1.1885918726053803e-6	8.24697845259261e-5	regulation of synaptic vesicle exocytosis
GO:0099011	8	Down	1.1927653541172873e-6	8.24697845259261e-5	neuronal dense core vesicle exocytosis
GO:0099525	8	Down	1.1927653541172873e-6	8.24697845259261e-5	presynaptic dense core vesicle exocytosis
GO:1903305	152	Down	1.2314886914690288e-6	8.444348490180605e-5	regulation of regulated secretory pathway
GO:0007018	331	Down	1.3155099033201405e-6	8.94384262318775e-5	microtubule-based movement
GO:0002181	91	Up	1.3258920605665823e-6	8.94384262318775e-5	cytoplasmic translation
GO:0097104	9	Down	1.4578785717087725e-6	9.734026395939425e-5	postsynaptic membrane assembly
GO:0008038	50	Down	1.4664978901921514e-6	9.734026395939425e-5	neuron recognition
GO:0050890	309	Down	1.548027848743433e-6	1.0193640524622432e-4	cognition
GO:0021543	149	Down	1.6156192726656477e-6	1.0554955201029037e-4	pallium development
GO:0017157	213	Down	1.6767350698731377e-6	1.0868649120888612e-4	regulation of exocytosis
GO:0021761	93	Down	1.9486834088710603e-6	1.2533508715816425e-4	limbic system development
GO:0032253	14	Down	2.179834794789358e-6	1.3806175032341454e-4	dense core granule localization
GO:1901950	14	Down	2.179834794789358e-6	1.3806175032341454e-4	dense core granule transport
GO:0000462	35	Up	2.421187830235028e-6	1.521863289959093e-4	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0045773	52	Down	2.5269706250299623e-6	1.576411674877714e-4	positive regulation of axon extension
GO:0048169	35	Down	2.551373180809216e-6	1.5797569612816467e-4	regulation of long-term neuronal synaptic plasticity
GO:0099590	34	Down	2.7392404114746253e-6	1.671570701002927e-4	neurotransmitter receptor internalization
GO:0019896	17	Down	2.7399495641364117e-6	1.671570701002927e-4	axonal transport of mitochondrion
GO:0007157	41	Down	2.799267986123143e-6	1.6952939037126802e-4	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules
GO:0060632	38	Down	2.83156580967182e-6	1.7024276465831226e-4	regulation of microtubule-based movement
GO:0030705	192	Down	2.9390257170016633e-6	1.7543234801412088e-4	cytoskeleton-dependent intracellular transport
GO:0007409	459	Down	2.9678433825804596e-6	1.7588711818050052e-4	axonogenesis
GO:0035235	14	Down	3.000169546557755e-6	1.7589268288863133e-4	ionotropic glutamate receptor signaling pathway
GO:0001578	99	Down	3.010336383052386e-6	1.7589268288863133e-4	microtubule bundle formation
GO:0015872	46	Down	3.0420034058960836e-6	1.765000157952434e-4	dopamine transport
GO:0006887	342	Down	3.0768572572844074e-6	1.7728253238672727e-4	exocytosis
GO:0097106	35	Down	3.2186123134576825e-6	1.8417121630867855e-4	postsynaptic density organization
GO:0021952	30	Down	3.241134491003272e-6	1.8418967720448048e-4	central nervous system projection neuron axonogenesis
GO:0021697	32	Down	3.294173617192209e-6	1.8593032994451537e-4	cerebellar cortex formation
GO:0035082	69	Down	3.332329587492303e-6	1.8681309856367323e-4	axoneme assembly
GO:0022029	64	Down	3.442165090091625e-6	1.9167546142610879e-4	telencephalon cell migration
GO:0000959	48	Up	3.58315425850285e-6	1.9819620588532098e-4	mitochondrial RNA metabolic process
GO:1903539	53	Down	3.797873306923234e-6	2.0868182004994752e-4	protein localization to postsynaptic membrane
GO:0021885	67	Down	4.142249211778006e-6	2.2610685335606656e-4	forebrain cell migration
GO:0048588	252	Down	4.2644060794744095e-6	2.3125344602221686e-4	developmental cell growth
GO:0070129	26	Up	4.364273676718802e-6	2.3513232919309028e-4	regulation of mitochondrial translation
GO:0021549	107	Down	4.8139090589549765e-6	2.561818204937501e-4	cerebellum development
GO:0062125	31	Up	4.816724598894181e-6	2.561818204937501e-4	regulation of mitochondrial gene expression
GO:0007214	27	Down	5.216422449500613e-6	2.7458165078479886e-4	gamma-aminobutyric acid signaling pathway
GO:0098742	179	Down	5.22886595444115e-6	2.7458165078479886e-4	cell-cell adhesion via plasma-membrane adhesion molecules
GO:0021537	234	Down	5.447978950757816e-6	2.84288561977595e-4	telencephalon development
GO:0031118	10	Up	5.54253350032154e-6	2.8741500282604887e-4	rRNA pseudouridine synthesis
GO:0007626	235	Down	5.5909711323935885e-6	2.881260092265193e-4	locomotory behavior
GO:0099612	11	Down	6.039816311888574e-6	3.093355304922191e-4	protein localization to axon
GO:0006399	168	Up	6.44723605051464e-6	3.281761810498158e-4	tRNA metabolic process
GO:0007613	142	Down	6.7088497674657705e-6	3.374075192749967e-4	memory
GO:0071205	5	Down	6.72434304307798e-6	3.374075192749967e-4	protein localization to juxtaparanode region of axon
GO:0098953	10	Down	6.831922771869284e-6	3.374075192749967e-4	receptor diffusion trapping
GO:0098970	10	Down	6.831922771869284e-6	3.374075192749967e-4	postsynaptic neurotransmitter receptor diffusion trapping
GO:0099628	10	Down	6.831922771869284e-6	3.374075192749967e-4	neurotransmitter receptor diffusion trapping
GO:0051654	27	Down	8.620256613953022e-6	4.232086930530664e-4	establishment of mitochondrion localization
GO:0007413	25	Down	8.722649196517401e-6	4.232270197865782e-4	axonal fasciculation
GO:0106030	25	Down	8.722649196517401e-6	4.232270197865782e-4	neuron projection fasciculation
GO:2000463	37	Down	9.153614608725262e-6	4.3988384141916873e-4	positive regulation of excitatory postsynaptic potential
GO:0031111	47	Down	9.171978373570711e-6	4.3988384141916873e-4	negative regulation of microtubule polymerization or depolymerization
GO:1903421	33	Down	9.351294358672139e-6	4.4343671161781493e-4	regulation of synaptic vesicle recycling
GO:0019226	76	Down	9.352949805124456e-6	4.4343671161781493e-4	transmission of nerve impulse
GO:0050771	68	Down	9.57976897519946e-6	4.5160990447289725e-4	negative regulation of axonogenesis
GO:0034661	34	Up	9.708176880498905e-6	4.5507764733050514e-4	ncRNA catabolic process
GO:0051588	126	Down	9.97922596586508e-6	4.651552687572055e-4	regulation of neurotransmitter transport
GO:0050805	73	Down	1.0307375560474244e-5	4.777670113142727e-4	negative regulation of synaptic transmission
GO:0062237	54	Down	1.0379027714981308e-5	4.78415516395555e-4	protein localization to postsynapse
GO:0042391	395	Down	1.1225460213837413e-5	5.145726154376189e-4	regulation of membrane potential
GO:0061003	28	Down	1.1324414198257588e-5	5.162563989172704e-4	positive regulation of dendritic spine morphogenesis
GO:0098840	14	Down	1.2289521666084276e-5	5.541639199103328e-4	protein transport along microtubule
GO:0099118	14	Down	1.2289521666084276e-5	5.541639199103328e-4	microtubule-based protein transport
GO:0021696	46	Down	1.2412366229887326e-5	5.566778519425684e-4	cerebellar cortex morphogenesis
GO:0000460	35	Up	1.3319491456765197e-5	5.941495732084992e-4	maturation of 5.8S rRNA
GO:0051650	147	Down	1.3403865250972408e-5	5.94331159871023e-4	establishment of vesicle localization
GO:0070286	27	Down	1.346682632948684e-5	5.94331159871023e-4	axonemal dynein complex assembly
GO:0051953	29	Down	1.3617334664609429e-5	5.977937868373779e-4	negative regulation of amine transport
GO:1902513	10	Down	1.3725184379860751e-5	5.993571305247614e-4	regulation of organelle transport along microtubule
GO:0051962	329	Down	1.3939230877026446e-5	6.055172700873739e-4	positive regulation of nervous system development
GO:0008090	24	Down	1.4422974296254223e-5	0.00062326780070844415	retrograde axonal transport
GO:0000154	31	Up	1.4729526182615406e-5	6.332169882754405e-4	rRNA modification
GO:1902474	5	Down	1.5461839215520884e-5	6.612725771710143e-4	positive regulation of protein localization to synapse
GO:0098962	21	Down	1.603895974891322e-5	6.803512006652681e-4	regulation of postsynaptic neurotransmitter receptor activity
GO:0050773	130	Down	1.6071933871326087e-5	6.803512006652681e-4	regulation of dendrite development
GO:0099637	29	Down	1.6880716837573093e-5	7.10960952291086e-4	neurotransmitter receptor transport
GO:0098828	8	Down	1.7593674434361622e-5	7.372460443530221e-4	modulation of inhibitory postsynaptic potential
GO:0021960	7	Down	1.8201737267494553e-5	7.588935382331775e-4	anterior commissure morphogenesis
GO:0031623	124	Down	1.8648201658506718e-5	7.736206458031512e-4	receptor internalization
GO:0009451	139	Up	1.9393389333204052e-5	8.005320960079304e-4	RNA modification
GO:0003341	132	Down	1.9727597083944434e-5	8.102964010172622e-4	cilium movement
GO:0021695	68	Down	1.9998028174557218e-5	8.173578313512375e-4	cerebellar cortex development
GO:0098943	7	Down	2.0479606194552436e-5	8.329377088049096e-4	neurotransmitter receptor transport, postsynaptic endosome to lysosome
GO:0045921	83	Down	2.059817876178025e-5	8.336736057877596e-4	positive regulation of exocytosis
GO:0051952	91	Down	2.1405197367474844e-5	8.62130692028829e-4	regulation of amine transport
GO:0022037	120	Down	2.2255358809622902e-5	8.920420871663826e-4	metencephalon development
GO:0031644	155	Down	2.3296324229846596e-5	9.292769333415251e-4	regulation of nervous system process
GO:0043113	67	Down	2.3503986599669927e-5	9.330745302270879e-4	receptor clustering
GO:1901796	75	Up	2.4097202700796452e-5	9.480626778879462e-4	regulation of signal transduction by p53 class mediator
GO:0007156	98	Down	2.411006689578844e-5	9.480626778879462e-4	homophilic cell adhesion via plasma membrane adhesion molecules
GO:0046717	31	Down	2.482088841869847e-5	9.69182659680932e-4	acid secretion
GO:0031346	410	Down	2.4880789021578707e-5	9.69182659680932e-4	positive regulation of cell projection organization
GO:0023061	476	Down	2.5468543187290893e-5	9.874416019857596e-4	signal release
GO:0000027	25	Up	2.7298788331032345e-5	0.0010534792873608157	ribosomal large subunit assembly
GO:0099054	51	Down	3.0079417619560696e-5	0.0011554117036550698	presynapse assembly
GO:0099172	57	Down	3.0406370220626965e-5	0.0011577357117389475	presynapse organization
GO:0099151	14	Down	3.0418993028695984e-5	0.0011577357117389475	regulation of postsynaptic density assembly
GO:0098815	56	Down	3.0695625301376504e-5	0.0011629296946370814	modulation of excitatory postsynaptic potential
GO:1904862	16	Down	3.148532792825025e-5	0.001187426208275874	inhibitory synapse assembly
GO:1990048	7	Down	3.180705898560197e-5	0.0011941319837264232	anterograde neuronal dense core vesicle transport
GO:0021587	57	Down	3.207792203062498e-5	0.0011988762121085382	cerebellum morphogenesis
GO:0021987	106	Down	3.2330814704333724e-5	0.0012011026434652617	cerebral cortex development
GO:0008361	192	Down	3.242702086732778e-5	0.0012011026434652617	regulation of cell size
GO:0140029	83	Down	3.339524938730679e-5	0.0012314683740732644	exocytic process
GO:0031110	88	Down	3.727631445883211e-5	0.0013653739785232752	regulation of microtubule polymerization or depolymerization
GO:0050775	57	Down	3.735565784317024e-5	0.0013653739785232752	positive regulation of dendrite morphogenesis
GO:1901608	6	Down	3.942036317985406e-5	0.0014345208478212682	regulation of vesicle transport along microtubule
GO:0071625	19	Down	4.0464213718246616e-5	0.0014660767738877388	vocalization behavior
GO:0060996	126	Down	4.200980052257688e-5	0.0015108413102198914	dendritic spine development
GO:1902473	25	Down	4.2063919809665534e-5	0.0015108413102198914	regulation of protein localization to synapse
GO:0015837	94	Down	4.2743291452582494e-5	0.0015286253844055042	amine transport
GO:0008033	118	Up	4.379162378007929e-5	0.0015593952897138105	tRNA processing
GO:0021680	38	Down	4.423589170305594e-5	0.0015670635532467954	cerebellar Purkinje cell layer development
GO:0030900	365	Down	4.438470953513281e-5	0.0015670635532467954	forebrain development
GO:1900449	7	Down	4.5811283619813635e-5	0.001610577204210143	regulation of glutamate receptor signaling pathway
GO:0000469	27	Up	4.8508917549225533e-5	0.0016982214721768956	cleavage involved in rRNA processing
GO:0001508	122	Down	4.9780955702398914e-5	0.0017354310481630412	action potential
GO:0006261	139	Up	5.0724952401482526e-5	0.0017609411300213412	DNA-dependent DNA replication
GO:0097151	7	Down	5.2275194322642494e-5	0.0018071970303956866	positive regulation of inhibitory postsynaptic potential
GO:0001764	189	Down	5.448624156749795e-5	0.0018758188642553134	neuron migration
GO:0032011	19	Down	5.514541966443102e-5	0.0018828870245094	ARF protein signal transduction
GO:0032012	19	Down	5.514541966443102e-5	0.0018828870245094	regulation of ARF protein signal transduction
GO:0021533	30	Down	6.264513801489123e-5	0.0021246708187649408	cell differentiation in hindbrain
GO:0090501	65	Up	6.273886351662173e-5	0.0021246708187649408	RNA phosphodiester bond hydrolysis
GO:1901890	115	Down	6.3548013549190465e-05	0.002143324668364363	positive regulation of cell junction assembly
GO:1905874	19	Down	6.448259400819293e-5	0.0021660408197812825	regulation of postsynaptic density organization
GO:1904667	12	Up	6.652509661263573e-5	0.0022256400265928977	negative regulation of ubiquitin protein ligase activity
GO:0000028	19	Up	6.722965904287824e-5	0.002240178638870525	ribosomal small subunit assembly
GO:0031338	25	Down	6.769045711930061e-5	0.0022465108908753485	regulation of vesicle fusion
GO:0021954	89	Down	6.847526831979962e-5	0.0022635031922285955	central nervous system neuron development
GO:1904889	17	Down	7.130075411243473e-5	0.002347549035201869	regulation of excitatory synapse assembly
GO:0021575	61	Down	7.386336436524548e-5	0.00242230962110056	hindbrain morphogenesis
GO:0060134	16	Down	7.434997218783863e-5	0.002428668185994083	prepulse inhibition
GO:0021542	19	Down	7.594350584667795e-5	0.0024629308768009846	dentate gyrus development
GO:0019233	111	Down	7.599256411486707e-5	0.0024629308768009846	sensory perception of pain
GO:0099640	10	Down	7.719420309719139e-5	0.002492141257188315	axo-dendritic protein transport
GO:0007158	9	Down	7.78111620906788e-5	0.0025023225266138063	neuron cell-cell adhesion
GO:0060998	82	Down	7.927976713698969e-5	0.0025397074437668084	regulation of dendritic spine development
GO:0031115	16	Down	8.00224606479188e-5	0.0025509009854752054	negative regulation of microtubule polymerization
GO:1990504	11	Down	8.024408306725667e-5	0.0025509009854752054	dense core granule exocytosis
GO:0097105	8	Down	8.058231204532928e-5	0.0025518757367942635	presynaptic membrane assembly
GO:0021692	24	Down	8.337202969780059e-5	0.002630181484420728	cerebellar Purkinje cell layer morphogenesis
GO:0007026	33	Down	8.440945729887993e-5	0.002646064864790429	negative regulation of microtubule depolymerization
GO:0035725	121	Down	8.451334086651364e-5	0.002646064864790429	sodium ion transmembrane transport
GO:0044782	324	Down	8.601753159154208e-5	0.0026830355624624987	cilium organization
GO:0050885	62	Down	8.738741776985144e-5	0.0027155558248556457	neuromuscular process controlling balance
GO:0010469	124	Down	9.003048762440708e-5	0.002787249835148155	regulation of signaling receptor activity
GO:0060271	294	Down	9.263960774269587e-5	0.002857363663349991	cilium assembly
GO:0060999	63	Down	9.597410574997345e-5	0.002949248723731592	positive regulation of dendritic spine development
GO:0045161	11	Down	9.646067850966197e-5	0.002950164486150284	neuronal ion channel clustering
GO:0090305	118	Up	9.684205620965387e-5	0.002950164486150284	nucleic acid phosphodiester bond hydrolysis
GO:0060478	6	Down	9.707061645402284e-5	0.002950164486150284	acrosomal vesicle exocytosis
GO:0035640	33	Down	9.767456118449121e-5	0.0029576855260865825	exploration behavior
GO:0021694	19	Down	9.825980487309415e-5	0.00296458764011659	cerebellar Purkinje cell layer formation
GO:0017004	34	Up	9.879190219228529e-5	0.0029698420742369238	cytochrome complex assembly
GO:0010977	156	Down	1.0850949356882053e-4	0.0032501923037563316	negative regulation of neuron projection development
GO:0033602	7	Down	1.1528850826561457e-4	0.003440822852805051	negative regulation of dopamine secretion
GO:0021895	26	Down	1.157916914527457e-4	0.0034434539927721544	cerebral cortex neuron differentiation
GO:0097090	11	Down	1.2185983501847614e-4	0.0036109680398153446	presynaptic membrane organization
GO:0008344	102	Down	1.232343330275171e-4	0.003638701996901457	adult locomotory behavior
GO:0019228	40	Down	1.2651374364431036e-4	0.003722285570981713	neuronal action potential
GO:0007632	66	Down	1.3286927898872544e-4	0.003895464338407968	visual behavior
GO:0030431	22	Down	1.4671619596026738e-4	0.004286282668599784	sleep
GO:0043038	44	Up	1.4799706507774227e-4	0.004308532101579044	amino acid activation
GO:0090129	10	Down	1.4868706410533415e-4	0.004313484513573278	positive regulation of synapse maturation
GO:0031345	199	Down	1.5140583231033295e-4	0.004377052929194538	negative regulation of cell projection organization
GO:0099641	8	Down	1.5963332024289577e-4	0.004581443290318208	anterograde axonal protein transport
GO:1905383	8	Down	1.5963332024289577e-4	0.004581443290318208	protein localization to presynapse
GO:0001956	17	Down	1.6013240378357e-4	0.004581443290318208	positive regulation of neurotransmitter secretion
GO:1990709	7	Down	1.6171664952271215e-4	0.004610869557010113	presynaptic active zone organization
GO:0047496	48	Down	1.6543677656047026e-4	0.004691661901515008	vesicle transport along microtubule
GO:0021626	8	Down	1.6585178465882108e-4	0.004691661901515008	central nervous system maturation
GO:0007019	50	Down	1.662466673551178e-4	0.004691661901515008	microtubule depolymerization
GO:0006376	27	Down	1.6752330387186188e-4	0.004711663905846908	mRNA splice site selection
GO:0071805	160	Down	1.6910880845607474e-4	0.004740188458648825	potassium ion transmembrane transport
GO:0021578	7	Down	1.7008135965745485e-4	0.004751397444706744	hindbrain maturation
GO:0030902	171	Down	1.711413549175289e-4	0.004760360424764526	hindbrain development
GO:0060560	259	Down	1.7154968868320997e-4	0.004760360424764526	developmental growth involved in morphogenesis
